label,theorem,seed,path,cell,solved,requests,failed,hashes,legacy,corrected,input,cached,written,output,no_cache_fixed_trace,write_premium
historical_x3_seed0,imo_1969_p2,0,experiments/output/ace_polish_validation/configs/imo_1969_p2__reference-r64__gpt-5.6-luna__seed0,imo_1969_p2__reference-r64__gpt-5.6-luna__seed0,False,19,False,"{'cache.yaml': '14ebaaf119dd21a3bb62fc166898f0b92876e2762329db7e6a31d4758bc748b0', 'result.yaml': 'dce9e4b15bb5d9147be1c120e9f75dbd45fd97226b7c01ac20f80240d834055a'}",0.03866376,0.04410231,278496,169668,108771,11254,0.069204,0.0054385499999999995
historical_x3_seed0,aime_1989_p8,0,experiments/output/ace_polish_validation/configs/aime_1989_p8__reference-r64__gpt-5.6-luna__seed0,aime_1989_p8__reference-r64__gpt-5.6-luna__seed0,True,1,False,"{'cache.yaml': '43b926c0b9936779b1ac2a99b208cf8918387b722df671aaf8159e329141b6ed', 'result.yaml': '0d0a8eece93889563a390556d648e9a3ce4ea190ed780bfdbf438e8240a05a05'}",0.000312,0.000312,6573,6570,0,150,0.0014946,0.0
historical_x3_seed0,amc12a_2016_p3,0,experiments/output/ace_polish_validation/configs/amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed0,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed0,True,6,False,"{'cache.yaml': '106783f43f95b573187e2eea7ae1132fac55d627a93f6d75eac2fec65d414c58', 'result.yaml': 'd34a0772d280c3fcd3dbdf86a199098e33ddeedc51822ce2774491423b5739b4'}",0.00671758,0.007364979999999999,49865,36899,12948,2822,0.0133594,0.0006474
historical_x3_seed0,mathd_algebra_234,0,experiments/output/ace_polish_validation/configs/mathd_algebra_234__reference-r64__gpt-5.6-luna__seed0,mathd_algebra_234__reference-r64__gpt-5.6-luna__seed0,True,1,False,"{'cache.yaml': '921f6aa211c860d88fa94c55af294e255f8c0c4c023446b4e04d6673da9256b8', 'result.yaml': 'c97558b49cb31ed4e491492bb6da64822ffa2ba96f5c2fe6f03b69ee2a74fb41'}",0.00035376,0.00035376,5961,5958,0,195,0.0014262,0.0
historical_x3_seed0,mathd_numbertheory_33,0,experiments/output/ace_polish_validation/configs/mathd_numbertheory_33__reference-r64__gpt-5.6-luna__seed0,mathd_numbertheory_33__reference-r64__gpt-5.6-luna__seed0,True,2,False,"{'cache.yaml': '143d6adc005efa21c6f374a9b662309e4d10fc8c997358921f7cee1c27aa7953', 'result.yaml': '19def00ec9f4484d2a1c6f417fced66031730830aafa61f4033ea643ee24de60'}",0.00092788,0.0009490799999999999,12284,11854,424,504,0.0030616,2.12e-05
historical_x3_seed0,imo_1981_p6,0,experiments/output/ace_polish_validation/configs/imo_1981_p6__reference-r64__gpt-5.6-luna__seed0,imo_1981_p6__reference-r64__gpt-5.6-luna__seed0,True,5,False,"{'cache.yaml': '3be2af9aa11b32d4fe8c6421ab2fa418ada90cb7fd323a2c7f697a9c40660a4a', 'result.yaml': '92b6e052b4c937ab9b0e9c7fda0c31e3e25a64d2672f21955f4e2258aef596ba'}",0.0078697,0.00877965,43559,25345,18199,3100,0.0124318,0.00090995
historical_x3_seed0,aime_1991_p9,0,experiments/output/ace_polish_validation/configs/aime_1991_p9__reference-r64__gpt-5.6-luna__seed0,aime_1991_p9__reference-r64__gpt-5.6-luna__seed0,True,23,False,"{'cache.yaml': '7ceb08f41d0f18ea0e3674e17542509597fffc7fa8e81ff02a18923c32d4c9b3', 'result.yaml': '4e94930c2c87bd3c5c6f7e503a34d01a51c9f0af51513d9c3c745c4be615f7f8'}",0.0356527,0.0404193,299666,204265,95332,10406,0.0724204,0.0047666
historical_x3_seed0,amc12a_2019_p21,0,experiments/output/ace_polish_validation/configs/amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed0,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed0,False,27,False,"{'cache.yaml': '4a4d3ce4177ef21fa27e7cedd063addbfb0c95d956f8d1b4d1572cdf74a82efa', 'result.yaml': '6e6a904f4c3554e0e8445f8b1f27ddba79748a150a065ae63a7dcf38fc2aca56'}",0.040915639999999996,0.04656419,622114,509062,112971,6770,0.1325468,0.00564855
historical_x3_seed0,mathd_algebra_251,0,experiments/output/ace_polish_validation/configs/mathd_algebra_251__reference-r64__gpt-5.6-luna__seed0,mathd_algebra_251__reference-r64__gpt-5.6-luna__seed0,True,1,False,"{'cache.yaml': '4747944ba5e89346f981fe8b505db6af6354ceea0e0298fcc8cb808fd03702b9', 'result.yaml': 'ee354c91a0666a4b28e38af2c773982662b1a38f989a3f292069690a2f1f94b3'}",0.00034186000000000004,0.00034186000000000004,5966,5963,0,185,0.0014152,0.0
historical_x3_seed0,mathd_numbertheory_37,0,experiments/output/ace_polish_validation/configs/mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed0,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed0,False,23,False,"{'cache.yaml': 'e6733718045a26cce9aab6c69a15587edd45429b75d248df452311b6c554731b', 'result.yaml': 'ffaf6549877d9593dff72ec7735bfbe5737b2adb9e0204c4952530c3f4ba0390'}",0.018928359999999998,0.020421409999999997,255428,225498,29861,7027,0.059517999999999995,0.0014930499999999999
historical_x3_seed0,imo_1984_p6,0,experiments/output/ace_polish_validation/configs/imo_1984_p6__reference-r64__gpt-5.6-luna__seed0,imo_1984_p6__reference-r64__gpt-5.6-luna__seed0,False,20,False,"{'cache.yaml': '8cdd2fe1c8170549c88e61c1e4bb354fcaa863afcad8b55496bf6cababed5da1', 'result.yaml': 'f3aa8264228100f31474e2cdb30fa5e117d8efd5361b21a8f5bc4ea83c4ab5f3'}",0.03317128,0.036661479999999996,285968,216104,69804,12397,0.07207,0.0034901999999999997
historical_x3_seed0,amc12a_2020_p21,0,experiments/output/ace_polish_validation/configs/amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed0,amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed0,False,21,False,"{'cache.yaml': 'a5415c89f6ef89a45df80d750e9d47ef9d61f4639eff66f341a46fe4298e8d43', 'result.yaml': 'ba7f28da955426c4d114c0dc94ce9def6534cfc789066c3c1df5ec696516781b'}",0.0363663,0.04090915,308055,217135,90857,11533,0.07545059999999999,0.00454285
historical_x3_seed0,mathd_algebra_282,0,experiments/output/ace_polish_validation/configs/mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,False,20,False,"{'cache.yaml': '7c09acd120ddda45d96247ebacc9d7f584d98fb6f96e9f01b8aea5a810ab5be0', 'result.yaml': 'b2014ec55ac8dbb5a9090e992f37e919720dca041ccb54405305f8c7a1099221'}",0.03626396,0.04096656,344590,250478,94052,10360,0.08134999999999999,0.0047025999999999995
historical_x3_seed0,mathd_numbertheory_405,0,experiments/output/ace_polish_validation/configs/mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,False,10,False,"{'cache.yaml': 'ad713094a743d4e70d68a064acd280b6e9390d5f33b1467adfa6a7e05d11d369', 'result.yaml': 'e6bff5c92c0a3e9574529cfd8b88330509cc0ba324b97d4641c4723cf827af25'}",0.040541839999999996,0.04503139,140923,51102,89791,17963,0.0497402,0.00448955
historical_x3_seed0,amc12b_2002_p3,0,experiments/output/ace_polish_validation/configs/amc12b_2002_p3__reference-r64__gpt-5.6-luna__seed0,amc12b_2002_p3__reference-r64__gpt-5.6-luna__seed0,True,5,False,"{'cache.yaml': '2fd041063024a9341b88c13810ad7206a5bbfeda1b54524e45893dccc63e0fbf', 'result.yaml': '8fae16b5238fdc11f949efe71617a79155f94723495bb6a9d964865e0fea6dec'}",0.005691659999999999,0.00617661,39957,30243,9699,2620,0.0111354,0.00048495
historical_x3_seed0,mathd_algebra_327,0,experiments/output/ace_polish_validation/configs/mathd_algebra_327__reference-r64__gpt-5.6-luna__seed0,mathd_algebra_327__reference-r64__gpt-5.6-luna__seed0,True,2,False,"{'cache.yaml': '1040eda611d6290cec00a06f228ec626c6e7ecb0c48755e060ed5c038abaf097', 'result.yaml': '5dfcac1dd9e42ce8d964e3241db919f65e8c1a73a10424e95f194553a2db161d'}",0.0012978399999999998,0.00145949,15161,11922,3233,343,0.0034437999999999995,0.00016165
historical_x3_seed0,mathd_numbertheory_43,0,experiments/output/ace_polish_validation/configs/mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,False,29,False,"{'cache.yaml': 'cbb1944fca3d97c1186a4364d39eeea5e527016da89893c11bb198c9de4e63d1', 'result.yaml': '8b1d29265a51853673b3f00344f970da3daff12fce17b5a4424a49906e9d564a'}",0.0190502,0.0198788,384079,367420,16572,6975,0.08518579999999999,0.0008286
historical_x3_seed0,amc12b_2003_p6,0,experiments/output/ace_polish_validation/configs/amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,True,12,False,"{'cache.yaml': '2b7fef9b090dc1aaf7d742ca95c02cb476304c83c354b6194503bd17bb629309', 'result.yaml': 'cb9622bfc442fd4f7e87b89946be5f97190da67501795c0db82802aba23b96a4'}",0.0230909,0.025611699999999998,123457,73005,50416,9617,0.036231799999999995,0.0025207999999999997
historical_x3_seed0,mathd_algebra_393,0,experiments/output/ace_polish_validation/configs/mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,True,11,False,"{'cache.yaml': 'af3d1eb307a0670cabdc6b498b3b9d6778e997112470989c8343135846b6a450', 'result.yaml': '25e788257684084ac2c2c05236296e137c5afabdd2054c0805180e14fe01648e'}",0.01220498,0.01320068,107146,87199,19914,5393,0.0279008,0.0009957
historical_x3_seed0,mathd_numbertheory_461,0,experiments/output/ace_polish_validation/configs/mathd_numbertheory_461__reference-r64__gpt-5.6-luna__seed0,mathd_numbertheory_461__reference-r64__gpt-5.6-luna__seed0,True,1,False,"{'cache.yaml': 'cf783fa6d2b8dad1a25b3a8a94dab144179b2081c6aaf55cafa3d74908f78349', 'result.yaml': '9796714ed712ee8d42283d668d1efb501773ed6bb715ef7cc3dd7e40f42f0e14'}",0.0006368400000000001,0.00069794,5997,4772,1222,247,0.0014958,6.11e-05
historical_x3_seed0,amc12b_2020_p5,0,experiments/output/ace_polish_validation/configs/amc12b_2020_p5__reference-r64__gpt-5.6-luna__seed0,amc12b_2020_p5__reference-r64__gpt-5.6-luna__seed0,True,1,False,"{'cache.yaml': '235e3c341d7e4b6423796dfd664052eb05c4e05b4375482438bc1f4cbe859414', 'result.yaml': 'eca7d2ba456f4c3f68c42ef89f21291549d12a78a136b3d5ee8439b953c8b521'}",0.00033951999999999995,0.00033951999999999995,6209,6206,0,179,0.0014566,0.0
historical_x3_seed0,mathd_algebra_421,0,experiments/output/ace_polish_validation/configs/mathd_algebra_421__reference-r64__gpt-5.6-luna__seed0,mathd_algebra_421__reference-r64__gpt-5.6-luna__seed0,True,3,False,"{'cache.yaml': '6a730a5f9f84e9997c331884a75b55de5825e909caefd8c29cb21b5efe9800b5', 'result.yaml': '921c5e6aaa61e26b8fa3eab096e0ae9df58205940516c72909b49b954ae20fa4'}",0.00162758,0.00173153,19747,17659,2079,714,0.0048062,0.00010394999999999999
historical_x3_seed0,mathd_numbertheory_530,0,experiments/output/ace_polish_validation/configs/mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,False,20,False,"{'cache.yaml': '41957991b7733f056dff104beda0a4660679c85ee39231ea3862e18c258e6b2e', 'result.yaml': '51953c222999a79b11cc0c723b8ede069fa92664f32459f7fc23a45b87f4e099'}",0.035738439999999996,0.04058884,336170,239102,97008,9619,0.0787768,0.0048503999999999995
historical_x3_seed0,amc12_2000_p12,0,experiments/output/ace_polish_validation/configs/amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,True,8,False,"{'cache.yaml': 'ca63223ac874821f54817448f4db4210201b80925ac596cda241717113bab7e5', 'result.yaml': '77ace66378a396e97845699d005ae3aa8ebeef4ac0179ea5356039ebc8486e5a'}",0.01450842,0.01550057,61698,41831,19843,8082,0.022038,0.00099215
historical_x3_seed0,mathd_algebra_433,0,experiments/output/ace_polish_validation/configs/mathd_algebra_433__reference-r64__gpt-5.6-luna__seed0,mathd_algebra_433__reference-r64__gpt-5.6-luna__seed0,True,3,False,"{'cache.yaml': '9f17296f56c8d6846b74701e825d91589d7fa4aa53f63cf839022d20d5d6815d', 'result.yaml': '3853117b0be217d24da97cbaf9dee5edc08d219a744eb9599e54b77a99776f65'}",0.0018152399999999999,0.0020734399999999997,20625,15452,5164,393,0.004596599999999999,0.0002582
historical_x3_seed0,mathd_numbertheory_64,0,experiments/output/ace_polish_validation/configs/mathd_numbertheory_64__reference-r64__gpt-5.6-luna__seed0,mathd_numbertheory_64__reference-r64__gpt-5.6-luna__seed0,True,11,False,"{'cache.yaml': '7690811928d72cecec01e7c33c755b39a1fbb908e8837d5a5b9d00303b670094', 'result.yaml': 'fc9a7385af3573fabff22e00c30f54d74b09840b419b8172bad31aca130392b0'}",0.00614216,0.0064715599999999995,83119,76498,6588,2740,0.0199118,0.0003294
historical_x3_seed0,amc12_2001_p21,0,experiments/output/ace_polish_validation/configs/amc12_2001_p21__reference-r64__gpt-5.6-luna__seed0,amc12_2001_p21__reference-r64__gpt-5.6-luna__seed0,False,35,False,"{'cache.yaml': '3f4b6cae7053d29f01d65d45ab858f9e05a2c6f716e36ed588fda07a73af8cf1', 'result.yaml': '3e4efd405c12b6d9d46382db1a2ec15f95eb81fa73adf5e6d75f36086fcddc6e'}",0.03846148,0.041651379999999995,409067,345164,63798,15648,0.100591,0.0031899
historical_x3_seed0,amc12a_2002_p6,0,experiments/output/ace_polish_validation/configs/amc12a_2002_p6__reference-r64__gpt-5.6-luna__seed0,amc12a_2002_p6__reference-r64__gpt-5.6-luna__seed0,True,1,False,"{'cache.yaml': 'f6fa2545093556bbbb5d1fac6083d6c4e6546217a9228204f52847e3754c0661', 'result.yaml': 'a47357e08aa9d084736ebd82e847d1b1790d5d0854b07469c40ad4e6392395c4'}",0.00055204,0.00061354,6005,4772,1230,175,0.001411,6.149999999999999e-05
historical_x3_seed1,imo_1960_p2,1,experiments/output/ace_polish_validation/configs/imo_1960_p2__reference-r64__gpt-5.6-luna__seed1,imo_1960_p2__reference-r64__gpt-5.6-luna__seed1,True,7,False,"{'cache.yaml': '1ade9dbede07d69845fb0df777c9a66934841c6d75621613ee44c8c7a758bc9e', 'result.yaml': '808c2ecb74aa778f2c42dc30766e9196edf711c9d2dbf43c45caba6934fc9d36'}",0.0088124,0.00971495,60892,42820,18051,3618,0.01652,0.0009025499999999999
historical_x3_seed1,aime_1991_p6,1,experiments/output/ace_polish_validation/configs/aime_1991_p6__reference-r64__gpt-5.6-luna__seed1,aime_1991_p6__reference-r64__gpt-5.6-luna__seed1,False,15,False,"{'cache.yaml': '0cee29eeba4e3b28e4044e4436f915f166a3ac4fcb44a1cccedd20cac7114f64', 'result.yaml': 'fe46023db96c6dc6ed026a17fe8905f705f18c7e98813756cc1b1d3a41337eae'}",0.0421852,0.047783,264911,152910,111956,13939,0.069709,0.0055978
historical_x3_seed1,amc12a_2008_p4,1,experiments/output/ace_polish_validation/configs/amc12a_2008_p4__reference-r64__gpt-5.6-luna__seed1,amc12a_2008_p4__reference-r64__gpt-5.6-luna__seed1,True,14,False,"{'cache.yaml': 'a7ea6f3dc0a11a913b485ef666f274811d6afb98f8faef2e8687190277c75f8b', 'result.yaml': 'e9eab161112dc132c9654b6dac5bc61342cd5632cf8226a5ce0b6d9d9b2cea65'}",0.02054932,0.02311677,135887,84496,51349,7151,0.0357586,0.0025674499999999998
historical_x3_seed1,induction_prod1p1onk3le3m1onn,1,experiments/output/ace_polish_validation/configs/induction_prod1p1onk3le3m1onn__reference-r64__gpt-5.6-luna__seed1,induction_prod1p1onk3le3m1onn__reference-r64__gpt-5.6-luna__seed1,False,14,False,"{'cache.yaml': 'd2165221b7457a0ced7f28eb4cf8434be68a543ac9ba8c726972494c006d8fa9', 'result.yaml': 'a721c3d7040b644d8480d02d4c72228e70e1c5387a8cf07bff81c8a2b02ee41c'}",0.039679139999999995,0.045115039999999995,213357,104597,108718,13196,0.0585066,0.0054359
historical_x3_seed1,algebra_others_exirrpowirrrat,1,experiments/output/ace_polish_validation/configs/algebra_others_exirrpowirrrat__reference-r64__gpt-5.6-luna__seed1,algebra_others_exirrpowirrrat__reference-r64__gpt-5.6-luna__seed1,False,22,False,"{'cache.yaml': 'e6391662268298d37ef731967d30a8789f6daa369cf65125337c59757a9841a3', 'result.yaml': 'b09d15f5b5b9bc26ca68b73f7da56c7b1d350c0f6310b14874aaf28ad9dad3fd'}",0.03446712,0.03839012,379482,300956,78460,10619,0.0886392,0.003922999999999999
historical_x3_seed1,mathd_algebra_190,1,experiments/output/ace_polish_validation/configs/mathd_algebra_190__reference-r64__gpt-5.6-luna__seed1,mathd_algebra_190__reference-r64__gpt-5.6-luna__seed1,True,1,False,"{'cache.yaml': 'b1badfc4e2a3973fbad8d4d683ff21358364d2bcb78dc365c80d4a35bf83749e', 'result.yaml': '2dc4822c3acc4886a3d0980dfb676f79cacaa1f738cfd631368a61ece3251534'}",0.00055944,0.0006179899999999999,5946,4772,1171,191,0.0014183999999999998,5.855e-05
historical_x3_seed1,mathd_numbertheory_284,1,experiments/output/ace_polish_validation/configs/mathd_numbertheory_284__reference-r64__gpt-5.6-luna__seed1,mathd_numbertheory_284__reference-r64__gpt-5.6-luna__seed1,True,1,False,"{'cache.yaml': '91ac4728322dc6a461442b9b3bd2b04730f113f65b294e17244fa6d33ea0413c', 'result.yaml': 'a35e84f4390f0fd20da518a92a2707e2fa5c329b48e2cdaa80ea22979ffea66e'}",0.00046573999999999997,0.00046573999999999997,5980,5977,0,288,0.0015416,0.0
historical_x3_seed1,imo_1964_p2,1,experiments/output/ace_polish_validation/configs/imo_1964_p2__reference-r64__gpt-5.6-luna__seed1,imo_1964_p2__reference-r64__gpt-5.6-luna__seed1,True,22,False,"{'cache.yaml': 'd829d4d2a8fbda91d36c201e195f68328563f5aeadd1bf1cfbd42d935c7c9255', 'result.yaml': '76ba58445eb19457439eae6f01e56c4ee69f5f566cb8042b15e6387dcd654460'}",0.039577799999999996,0.0445684,299508,199630,99812,13008,0.0755112,0.0049905999999999996
historical_x3_seed1,aime_1984_p7,1,experiments/output/ace_polish_validation/configs/aime_1984_p7__reference-r64__gpt-5.6-luna__seed1,aime_1984_p7__reference-r64__gpt-5.6-luna__seed1,True,12,False,"{'cache.yaml': '8e5e60642046f6b998122886d767ef25909a4174fe91bc18bd646b9d9da4fdba', 'result.yaml': 'ca050e9888ab883d8fe787e8095bb1f72486da79ce86d9a93b23d3af85ec792b'}",0.03016264,0.033250089999999996,167507,105722,61749,13076,0.049192599999999996,0.00308745
historical_x3_seed1,amc12a_2013_p8,1,experiments/output/ace_polish_validation/configs/amc12a_2013_p8__reference-r64__gpt-5.6-luna__seed1,amc12a_2013_p8__reference-r64__gpt-5.6-luna__seed1,True,6,False,"{'cache.yaml': '2e07f7372ac86130f3032ec30bd23c8050f194b8172a3945d09f16e7a8617028', 'result.yaml': '0156af1c4947acf501a8ef0ae1c4bca5cc834446ed8708c1115be298ca700255'}",0.00759892,0.00813637,45083,34316,10749,3966,0.0137758,0.00053745
historical_x3_seed1,mathd_algebra_214,1,experiments/output/ace_polish_validation/configs/mathd_algebra_214__reference-r64__gpt-5.6-luna__seed1,mathd_algebra_214__reference-r64__gpt-5.6-luna__seed1,True,1,False,"{'cache.yaml': '19e6cb248eb569a0e11a2ddf738adacc1bbcd7beef84843d162c9a73cea964c6', 'result.yaml': '12721246a98f10919bece00393b8d90c30da848ee1b42e4b6bb696f3abe471a5'}",0.00038597999999999996,0.00038597999999999996,6072,6069,0,220,0.0014784,0.0
historical_x3_seed1,mathd_numbertheory_303,1,experiments/output/ace_polish_validation/configs/mathd_numbertheory_303__reference-r64__gpt-5.6-luna__seed1,mathd_numbertheory_303__reference-r64__gpt-5.6-luna__seed1,False,24,False,"{'cache.yaml': 'e1fa9ed5bb4d57be3833bcca5c3f5eaab712534853fdb085b25dbbada795eff7', 'result.yaml': '0c1e37fef1f0bb104122c01cecd6d55fb42db87f0f2f3c46471d69d10d029836'}",0.04075902,0.04491182,358419,275291,83056,15523,0.0903114,0.0041528
historical_x3_seed1,imo_1969_p2,1,experiments/output/ace_polish_validation/configs/imo_1969_p2__reference-r64__gpt-5.6-luna__seed1,imo_1969_p2__reference-r64__gpt-5.6-luna__seed1,False,18,False,"{'cache.yaml': 'e435eda04bdd27c18ef33cc26d8badf1e29d0a31c5d7d06a4a61b9ade4db6536', 'result.yaml': 'e275c256f9621717c57645c7fc212915c95090475aafdaf98ead9122493a5329'}",0.03513798,0.040394429999999995,280572,175389,105129,8828,0.06670799999999999,0.00525645
historical_x3_seed1,aime_1989_p8,1,experiments/output/ace_polish_validation/configs/aime_1989_p8__reference-r64__gpt-5.6-luna__seed1,aime_1989_p8__reference-r64__gpt-5.6-luna__seed1,True,1,False,"{'cache.yaml': '3db263df755998ce8b732a7204e0bd2d7a9005be6a628880f45446def65cdee3', 'result.yaml': '1897cf24b7efd3efc72d8f9ffa28b63ade95e45e5471bd3623ba1c520b0d8775'}",0.0003072,0.0003072,6573,6570,0,146,0.0014898,0.0
historical_x3_seed1,amc12a_2016_p3,1,experiments/output/ace_polish_validation/configs/amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,True,11,False,"{'cache.yaml': '440d42c2f366d43054066dfa12033c7c62efc24e7c06f27e0501dd27e7dd71c9', 'result.yaml': 'cccd1d9de29aeadf4a7b0691d57e7a726236ede6cf8dbf341433197c9ebd8cb4'}",0.01299464,0.014398189999999998,118876,90772,28071,4632,0.029333599999999998,0.00140355
historical_x3_seed1,mathd_algebra_234,1,experiments/output/ace_polish_validation/configs/mathd_algebra_234__reference-r64__gpt-5.6-luna__seed1,mathd_algebra_234__reference-r64__gpt-5.6-luna__seed1,True,1,False,"{'cache.yaml': 'c62aed740302a8339580e3b710f66af29a75fda427c837a3f8d5aba96f18ada6', 'result.yaml': '6bcb697ca8ba616cdd9c81f268a6aeec0dc1a922f3394a4073c023188366cafe'}",0.00060564,0.00066494,5961,4772,1186,227,0.0014646,5.93e-05
historical_x3_seed1,mathd_numbertheory_33,1,experiments/output/ace_polish_validation/configs/mathd_numbertheory_33__reference-r64__gpt-5.6-luna__seed1,mathd_numbertheory_33__reference-r64__gpt-5.6-luna__seed1,True,2,False,"{'cache.yaml': '7a15cf54c14c832b02e88306430e13e9640cdace93030b304c32226d4da96970', 'result.yaml': 'c1c570374b07a6a71e15bdfd161ee5446b555d1b609b0c3157d26ce970baa9fb'}",0.00073328,0.00075053,12205,11854,345,355,0.002867,1.725e-05
