receipt,cell,model,created_utc,input,cached,output,reasoning,provider_status,input_bound,charged,repriced,uncached_cost
4656f27611dc4d8cbad3a589ac910034,learning__adapt__reflector__mathd_numbertheory_301__seed0,gpt-5.6-luna,2026-09-17T10:00:37.913991+00:00,13395,13056,314,141,completed,83094,0.00070572,0.00070572,0.0030558
116dfaedfa014308aa7fb540277dcd34,learning__adapt__reflector__mathd_numbertheory_48__seed0,gpt-5.6-luna,2026-09-17T10:00:38.909438+00:00,14236,13504,586,394,completed,85453,0.00111968,0.00111968,0.0035503999999999996
78b665af3b074bab8b2dc5521075b71d,learning__adapt__reflector__amc12a_2003_p1__seed0,gpt-5.6-luna,2026-09-17T10:00:39.302395+00:00,14379,13388,1103,921,completed,86502,0.00178956,0.00178956,0.0041994
0c33b049581d40e998155e59a5e20370,learning__adapt__reflector__mathd_numbertheory_301__seed0,gpt-5.6-luna,2026-09-17T10:00:42.904418+00:00,13824,0,51,0,completed,83599,0.002826,0.002826,0.002826
82d6d17a0dd74120ae52eb45fe76bf1a,learning__adapt__reflector__mathd_numbertheory_48__seed0,gpt-5.6-luna,2026-09-17T10:00:45.377196+00:00,14720,0,56,0,completed,86292,0.0030112,0.0030112,0.0030112
0d5c68f82fca4842be34edf07e28d09a,learning__adapt__reflector__amc12a_2003_p1__seed0,gpt-5.6-luna,2026-09-17T10:00:50.758066+00:00,14805,0,69,0,completed,87303,0.0030437999999999997,0.0030437999999999997,0.0030437999999999997
02686e9f3ce84b5fbdf92a03620aa64a,learning__adapt__curator__mathd_numbertheory_301__seed0,gpt-5.6-luna,2026-09-17T10:00:59.634275+00:00,14157,0,271,237,completed,82957,0.0031566,0.0031566,0.0031566
83454491ed584623a1af94e4341ce611,learning__adapt__curator__mathd_numbertheory_301__seed0,gpt-5.6-luna,2026-09-17T10:01:08.066304+00:00,14919,14154,67,0,completed,88344,0.00051648,0.00051648,0.0030642
496d1a4afe414cf4a0a9d151a6eb60f2,learning__adapt__curator__mathd_numbertheory_301__seed0,gpt-5.6-luna,2026-09-17T10:01:11.463049+00:00,14917,0,105,30,completed,86133,0.0031093999999999996,0.0031093999999999996,0.0031093999999999996
78b0c03b4e8b403cac9634414cadc6ff,learning__adapt__curator__mathd_numbertheory_301__seed0,gpt-5.6-luna,2026-09-17T10:01:14.569629+00:00,15066,0,172,31,completed,86200,0.0032195999999999995,0.0032195999999999995,0.0032195999999999995
b574fbe4fd8b4342ac7a6eebd5e17936,learning__adapt__curator__mathd_numbertheory_48__seed0,gpt-5.6-luna,2026-09-17T10:01:31.706222+00:00,14289,0,370,264,completed,83246,0.0033017999999999997,0.0033017999999999997,0.0033017999999999997
1cde38dbb21e43809ac945e2f655b5f5,learning__adapt__curator__mathd_numbertheory_48__seed0,gpt-5.6-luna,2026-09-17T10:01:40.675328+00:00,14994,0,262,134,completed,86298,0.0033131999999999997,0.0033131999999999997,0.0033131999999999997
2c49ca390f4a47c9beed63f5e412f3df,learning__adapt__curator__mathd_numbertheory_48__seed0,gpt-5.6-luna,2026-09-17T10:01:47.841047+00:00,15357,14991,155,55,completed,89875,0.00055902,0.00055902,0.0032573999999999997
52ac056642344e44a4619d371c54c53d,learning__adapt__curator__amc12a_2003_p1__seed0,gpt-5.6-luna,2026-09-17T10:01:58.652677+00:00,14465,0,539,504,completed,84076,0.0035397999999999996,0.0035397999999999996,0.0035397999999999996
e2e1a45ac8964f6193d3a59f63d13cda,learning__adapt__curator__amc12a_2003_p1__seed0,gpt-5.6-luna,2026-09-17T10:02:09.722509+00:00,15481,14462,108,0,completed,90475,0.00062264,0.00062264,0.0032258
d3d4c97524cb4f7bb3d158ca3875336a,learning__adapt__curator__amc12a_2003_p1__seed0,gpt-5.6-luna,2026-09-17T10:02:13.035414+00:00,15347,0,318,189,completed,87761,0.003451,0.003451,0.003451
31fd02055b8a47e284888eb6c6abd065,learning__adapt__curator__amc12a_2003_p1__seed0,gpt-5.6-luna,2026-09-17T10:02:19.790084+00:00,15627,0,541,239,completed,88285,0.0037746,0.0037746,0.0037746
2c1ab70e247a404ca0d33810016fa86e,learning__adapt__reducer__batch02__seed0,gpt-5.6-luna,2026-09-17T10:02:54.102659+00:00,5404,0,157,63,completed,53475,0.0012692,0.0012692,0.0012692
03d61caa70e84989befba3c575e86932,learning__adapt__reducer__batch02__seed0,gpt-5.6-luna,2026-09-17T10:02:58.344480+00:00,7043,5401,506,185,completed,61092,0.0010436199999999999,0.0010436199999999999,0.0020158
9e601a5c730d4157bb742c9893692e32,learning__adapt__reducer__batch02__seed0,gpt-5.6-luna,2026-09-17T10:03:07.269494+00:00,13178,0,119,40,completed,79774,0.0027784000000000003,0.0027784000000000003,0.0027784000000000003
e0ddbd9ec9324e55bcd3e454feea5e31,learning__adapt__reflector__imo_1963_p5__seed0,gpt-5.6-luna,2026-09-17T10:03:16.816139+00:00,14173,0,127,105,completed,83200,0.002987,0.002987,0.002987
62f1a54c94684cecac2bb53010f8a0e9,learning__adapt__reflector__mathd_algebra_185__seed0,gpt-5.6-luna,2026-09-17T10:03:16.842771+00:00,13950,0,119,65,completed,83044,0.0029328,0.0029328,0.0029328
d399f301cfb14de8bffeb0bf6641bdd9,learning__adapt__reflector__mathd_algebra_410__seed0,gpt-5.6-luna,2026-09-17T10:03:16.849927+00:00,13042,0,168,114,completed,80433,0.00281,0.00281,0.00281
f71090e015e84736b9739529b7089f14,learning__adapt__reflector__amc12b_2003_p17__seed0,gpt-5.6-luna,2026-09-17T10:03:16.870390+00:00,14205,0,92,70,completed,83538,0.0029514,0.0029514,0.0029514
b6c1be03f69f431d82ec13e9092a5b65,learning__adapt__reflector__mathd_algebra_185__seed0,gpt-5.6-luna,2026-09-17T10:03:19.456957+00:00,15475,13947,334,213,completed,89017,0.00098534,0.00098534,0.0034957999999999994
c5156abcc51a40de8d84b4f26e10b185,learning__adapt__reflector__imo_1963_p5__seed0,gpt-5.6-luna,2026-09-17T10:03:20.160906+00:00,15196,14170,293,82,completed,87508,0.0008402,0.0008402,0.0033908
c3e2e3e340f34978af3aa7bb90ec8bee,learning__adapt__reflector__amc12b_2003_p17__seed0,gpt-5.6-luna,2026-09-17T10:03:21.417208+00:00,14728,14202,547,222,completed,86588,0.00104564,0.00104564,0.003602
54c62b4d5e7a4617a7c76d2b771268bd,learning__adapt__reflector__mathd_algebra_185__seed0,gpt-5.6-luna,2026-09-17T10:03:23.196885+00:00,16059,0,51,0,completed,89881,0.003273,0.003273,0.003273
48ef767cb47d4b6ebc9a1f034267a1cf,learning__adapt__reflector__imo_1963_p5__seed0,gpt-5.6-luna,2026-09-17T10:03:26.669651+00:00,15632,0,64,0,completed,87876,0.0032032,0.0032032,0.0032032
3a43df24163d4b5b94249b1dd8f34ddf,learning__adapt__reflector__amc12b_2003_p17__seed0,gpt-5.6-luna,2026-09-17T10:03:28.292372+00:00,15611,0,61,0,completed,88133,0.0031953999999999997,0.0031953999999999997,0.0031953999999999997
a070bbc9c5be4f6e880ed26ca14de141,learning__adapt__curator__mathd_algebra_185__seed0,gpt-5.6-luna,2026-09-17T10:03:38.216601+00:00,14780,0,123,47,completed,84914,0.0031035999999999998,0.0031035999999999998,0.0031035999999999998
6b93a833aff5406188d72070c3b29e6f,learning__adapt__curator__mathd_algebra_185__seed0,gpt-5.6-luna,2026-09-17T10:03:42.633640+00:00,15786,0,225,83,completed,88635,0.0034271999999999996,0.0034271999999999996,0.0034271999999999996
9ba39d3beb3c4a5186f17a80073c8f57,learning__adapt__curator__amc12b_2003_p17__seed0,gpt-5.6-luna,2026-09-17T10:03:55.028792+00:00,14620,0,261,123,completed,84297,0.0032372,0.0032372,0.0032372
51accff1460242c38f1c0d439b4e1a13,learning__adapt__curator__amc12b_2003_p17__seed0,gpt-5.6-luna,2026-09-17T10:04:00.986302+00:00,15486,0,266,53,completed,87605,0.0034164,0.0034164,0.0034164
2927c9e1c8e64898a3b274f16e681ae9,learning__adapt__curator__amc12b_2003_p17__seed0,gpt-5.6-luna,2026-09-17T10:04:05.344033+00:00,16364,0,174,0,completed,90018,0.0034815999999999996,0.0034815999999999996,0.0034815999999999996
d4fc62ddd6424a3dbacf9cf0252da24f,learning__adapt__curator__imo_1963_p5__seed0,gpt-5.6-luna,2026-09-17T10:04:16.964118+00:00,14193,0,191,41,completed,83070,0.0030678,0.0030678,0.0030678
532ce3b2a57b42b5ab2cd27580c39f7b,learning__adapt__curator__imo_1963_p5__seed0,gpt-5.6-luna,2026-09-17T10:04:21.886796+00:00,15205,0,212,72,completed,86450,0.0032954,0.0032954,0.0032954
917b7cb5061c4bb8b9a11cb0a7536dbc,learning__adapt__reducer__batch03__seed0,gpt-5.6-luna,2026-09-17T10:04:34.920992+00:00,6741,0,146,43,completed,57001,0.0015233999999999998,0.0015233999999999998,0.0015233999999999998
f2223344a37c4d7c8cfb67c3d42971df,learning__adapt__reducer__batch03__seed0,gpt-5.6-luna,2026-09-17T10:04:38.510217+00:00,8423,6738,616,289,completed,65037,0.00121096,0.00121096,0.0024238
2615c78a019e45178c13f411f2caf852,learning__adapt__reducer__batch03__seed0,gpt-5.6-luna,2026-09-17T10:04:48.378683+00:00,21350,0,177,89,completed,101141,0.004482399999999999,0.004482399999999999,0.004482399999999999
75215ce6171e467badc0f35281250aad,learning__adapt__reducer__batch03__seed0,gpt-5.6-luna,2026-09-17T10:04:53.211394+00:00,15245,0,171,84,completed,84672,0.0032542,0.0032542,0.0032542
356de75ee1f24ffbb2e89fafe10fa8fa,learning__adapt__reducer__batch03__seed0,gpt-5.6-luna,2026-09-17T10:04:57.339187+00:00,9509,0,413,314,completed,66703,0.0023974,0.0023974,0.0023974
1e0f19370ee64f328229e52b6ca1af03,learning__adapt__reflector__imo_1967_p3__seed0,gpt-5.6-luna,2026-09-17T10:05:11.834829+00:00,13723,0,82,28,completed,82633,0.0028429999999999996,0.0028429999999999996,0.0028429999999999996
361946f1fbc943bf9970377e3b3ba914,learning__adapt__reflector__mathd_numbertheory_629__seed0,gpt-5.6-luna,2026-09-17T10:05:11.854237+00:00,14054,0,126,72,completed,83494,0.0029620000000000002,0.0029620000000000002,0.0029620000000000002
84b97e2ae9e74b118222a9a787baed46,learning__adapt__reflector__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,gpt-5.6-luna,2026-09-17T10:05:11.865191+00:00,13971,0,105,51,completed,83366,0.0029201999999999995,0.0029201999999999995,0.0029201999999999995
f76e19ac2a64483198754f22fd1a92da,learning__adapt__reflector__amc12a_2016_p2__seed0,gpt-5.6-luna,2026-09-17T10:05:11.873907+00:00,13339,0,64,42,completed,81255,0.0027446,0.0027446,0.0027446
135834a5430c43e2a1b132c3096a4607,learning__adapt__reflector__amc12a_2016_p2__seed0,gpt-5.6-luna,2026-09-17T10:05:14.200453+00:00,13843,13336,297,107,completed,84231,0.00072452,0.00072452,0.003125
7e850cad7a1b4c69b688251fb7025643,learning__adapt__reflector__imo_1967_p3__seed0,gpt-5.6-luna,2026-09-17T10:05:14.394805+00:00,15202,13720,945,829,completed,87885,0.0017048,0.0017048,0.0041744
87ecc83c573b4145bc11b274ef3c6cae,learning__adapt__reflector__mathd_numbertheory_629__seed0,gpt-5.6-luna,2026-09-17T10:05:15.130365+00:00,15093,14051,450,281,completed,88096,0.00102942,0.00102942,0.0035586
d6b3b0d1e7854547acd8b18b15a0ef29,learning__adapt__reflector__algebra_amgm_sum1toneqn_prod1tonleq1__seed0,gpt-5.6-luna,2026-09-17T10:05:16.437609+00:00,15452,13968,518,449,completed,88929,0.00119776,0.00119776,0.0037119999999999996
2ab1b10a3b7c49789c4ce2ed60ac3a2e,learning__adapt__reflector__amc12a_2016_p2__seed0,gpt-5.6-luna,2026-09-17T10:05:18.391959+00:00,14302,0,57,0,completed,84765,0.0029288,0.0029288,0.0029288
0787a0d856a74579a2516a1fc1c15a93,learning__adapt__reflector__mathd_numbertheory_629__seed0,gpt-5.6-luna,2026-09-17T10:05:20.257607+00:00,15669,0,52,0,completed,88866,0.0031961999999999997,0.0031961999999999997,0.0031961999999999997
f76622846478423ca3d39eb6d639c287,learning__adapt__reflector__imo_1967_p3__seed0,gpt-5.6-luna,2026-09-17T10:05:25.863861+00:00,15960,0,55,0,completed,89868,0.003258,0.003258,0.003258
208b49d0700b4aa4a17f64cc394fb517,learning__adapt__curator__imo_1967_p3__seed0,gpt-5.6-luna,2026-09-17T10:05:35.183997+00:00,14772,0,340,304,completed,84741,0.0033623999999999998,0.0033623999999999998,0.0033623999999999998
d95439d87d204122b46a151198ae6391,learning__adapt__curator__imo_1967_p3__seed0,gpt-5.6-luna,2026-09-17T10:05:43.773865+00:00,15587,14769,219,0,completed,90514,0.00072178,0.00072178,0.0033802
87f2d109e90d4d198ffc16b78176e726,learning__adapt__curator__imo_1967_p3__seed0,gpt-5.6-luna,2026-09-17T10:05:48.863420+00:00,15906,15584,180,67,completed,92393,0.00059208,0.00059208,0.0033972
33ffcda37c7d481db41469d77813445c,learning__adapt__curator__amc12a_2016_p2__seed0,gpt-5.6-luna,2026-09-17T10:05:59.744502+00:00,14176,0,151,42,completed,82962,0.0030164,0.0030164,0.0030164
f7f50136a0a34026b099e2d9d047ce7b,learning__adapt__curator__amc12a_2016_p2__seed0,gpt-5.6-luna,2026-09-17T10:06:03.697416+00:00,14989,0,574,426,completed,86044,0.0036865999999999995,0.0036865999999999995,0.0036865999999999995
dc5ff05dbf414546a5dcda98ccdac1b7,learning__adapt__curator__amc12a_2016_p2__seed0,gpt-5.6-luna,2026-09-17T10:06:14.605848+00:00,15664,14986,188,80,completed,91528,0.00066092,0.00066092,0.0033583999999999997
b16a68a97fd047f697e7f0b0e488a063,learning__adapt__curator__mathd_numbertheory_629__seed0,gpt-5.6-luna,2026-09-17T10:06:25.635137+00:00,13938,0,327,169,completed,84080,0.0031799999999999997,0.0031799999999999997,0.0031799999999999997
8230300a4d344baaa44caf6278b3bb96,learning__adapt__curator__mathd_numbertheory_629__seed0,gpt-5.6-luna,2026-09-17T10:06:36.325175+00:00,15138,0,218,88,completed,88299,0.0032891999999999995,0.0032891999999999995,0.0032891999999999995
fdce409a2bc94b2d9e005fb7dc204892,learning__adapt__curator__mathd_numbertheory_629__seed0,gpt-5.6-luna,2026-09-17T10:06:41.163365+00:00,15457,15135,194,89,completed,91545,0.0005999,0.0005999,0.0033242
9a1d9b89dca541ffbd8f7d73334cdf70,learning__adapt__curator__mathd_numbertheory_629__seed0,gpt-5.6-luna,2026-09-17T10:06:46.470766+00:00,15446,0,169,68,completed,89904,0.003292,0.003292,0.003292
ea7fffae1c0a47aba7be31e438f36777,learning__adapt__reducer__batch04__seed0,gpt-5.6-luna,2026-09-17T10:07:14.562103+00:00,5724,0,145,39,completed,54232,0.0013187999999999997,0.0013187999999999997,0.0013187999999999997
c7a56196f7ff49c8b3d272e724e8bca6,learning__adapt__reducer__batch04__seed0,gpt-5.6-luna,2026-09-17T10:07:18.574364+00:00,7305,5721,591,277,completed,62116,0.00114042,0.00114042,0.0021701999999999997
5ec21ac8019440edabc8daffb68b819b,learning__adapt__reflector__mathd_algebra_37__seed0,gpt-5.6-luna,2026-09-17T10:07:34.963794+00:00,12993,0,88,28,completed,80317,0.0027042,0.0027042,0.0027042
7adb477533734605bec89ea7648a3925,learning__adapt__reflector__mathd_algebra_224__seed0,gpt-5.6-luna,2026-09-17T10:07:34.989551+00:00,14871,0,111,57,completed,85467,0.0031073999999999997,0.0031073999999999997,0.0031073999999999997
0d9337103c2442da90c3d534c505f170,learning__adapt__reflector__imo_1977_p6__seed0,gpt-5.6-luna,2026-09-17T10:07:34.997420+00:00,13956,0,49,27,completed,82987,0.0028499999999999997,0.0028499999999999997,0.0028499999999999997
1b477668018f40f0ae7184b017f51d9b,learning__adapt__reflector__amc12a_2017_p7__seed0,gpt-5.6-luna,2026-09-17T10:07:35.017948+00:00,13765,0,226,172,completed,82385,0.0030242,0.0030242,0.0030242
c1394d8a36044404850516cdd0eec862,learning__adapt__reflector__imo_1977_p6__seed0,gpt-5.6-luna,2026-09-17T10:07:37.090091+00:00,14532,13953,213,191,completed,86015,0.0006504600000000001,0.0006504600000000001,0.003162
a481c3c2a3274bc09b451bc42eff94ee,learning__adapt__reflector__mathd_algebra_37__seed0,gpt-5.6-luna,2026-09-17T10:07:37.378504+00:00,13159,12990,117,54,completed,82554,0.00043400000000000003,0.00043400000000000003,0.0027722
5047d8fdc93e4cb5ad9c2be44cd88f5b,learning__adapt__reflector__mathd_algebra_224__seed0,gpt-5.6-luna,2026-09-17T10:07:37.491140+00:00,16314,14868,1237,954,completed,91280,0.0020709599999999997,0.0020709599999999997,0.0047472
c5361b48b37a46ae8cdff43a62f3f12a,learning__adapt__reflector__amc12a_2017_p7__seed0,gpt-5.6-luna,2026-09-17T10:07:39.163999+00:00,15121,13762,266,101,completed,88188,0.0008662399999999999,0.0008662399999999999,0.0033434
2dffff3accb145878a36a8a0f27a1f6f,learning__adapt__reflector__imo_1977_p6__seed0,gpt-5.6-luna,2026-09-17T10:07:40.527008+00:00,15172,14529,250,131,completed,89828,0.00071918,0.00071918,0.0033344
739550f1b3c547f589072a193168a9c6,learning__adapt__reflector__amc12a_2017_p7__seed0,gpt-5.6-luna,2026-09-17T10:07:42.942065+00:00,15400,0,64,0,completed,87895,0.0031568,0.0031568,0.0031568
2cc3dd88f3eb4487a60adc81499c3bea,learning__adapt__reflector__imo_1977_p6__seed0,gpt-5.6-luna,2026-09-17T10:07:44.200487+00:00,15455,0,47,0,completed,87255,0.0031474,0.0031474,0.0031474
27dd55df2331410b941cee720abe9a85,learning__adapt__reflector__mathd_algebra_224__seed0,gpt-5.6-luna,2026-09-17T10:07:50.523179+00:00,17530,0,75,15,completed,94780,0.003596,0.003596,0.003596
a2df5487638d446b917fa4b592c361fc,learning__adapt__curator__amc12a_2017_p7__seed0,gpt-5.6-luna,2026-09-17T10:08:00.950255+00:00,14152,0,129,33,completed,82936,0.0029852,0.0029852,0.0029852
1cce4450e2724f00a8c7b81277c1d713,learning__adapt__curator__amc12a_2017_p7__seed0,gpt-5.6-luna,2026-09-17T10:08:05.238939+00:00,14904,0,194,39,completed,85659,0.0032136,0.0032136,0.0032136
31fabc52b33a424f8757e095c6e92f80,learning__adapt__curator__amc12a_2017_p7__seed0,gpt-5.6-luna,2026-09-17T10:08:09.714311+00:00,15199,14901,168,38,completed,88649,0.00055922,0.00055922,0.0032414
d7b9902dbc2f4054a69021c7732346ca,learning__adapt__curator__amc12a_2017_p7__seed0,gpt-5.6-luna,2026-09-17T10:08:12.734486+00:00,15262,0,181,57,completed,87439,0.0032695999999999997,0.0032695999999999997,0.0032695999999999997
44cae84204bc44d589a35e4853d84ee7,learning__adapt__curator__imo_1977_p6__seed0,gpt-5.6-luna,2026-09-17T10:08:29.684721+00:00,14395,0,460,383,completed,83481,0.003431,0.003431,0.003431
c8d0841188264660a8cad1a79fb371c3,learning__adapt__curator__imo_1977_p6__seed0,gpt-5.6-luna,2026-09-17T10:08:38.625965+00:00,15238,0,313,94,completed,86867,0.0034231999999999995,0.0034231999999999995,0.0034231999999999995
9e22f4ea8dab45d69a3221513f07a3ca,learning__adapt__curator__mathd_algebra_224__seed0,gpt-5.6-luna,2026-09-17T10:08:51.865821+00:00,15135,0,227,125,completed,85543,0.0032993999999999996,0.0032993999999999996,0.0032993999999999996
5bbf680977254618b8d44689e31d59dc,learning__adapt__curator__mathd_algebra_224__seed0,gpt-5.6-luna,2026-09-17T10:08:57.954279+00:00,16030,0,339,123,completed,88554,0.0036127999999999998,0.0036127999999999998,0.0036127999999999998
d5eba88b7a8844d7864a8ca3680102ff,learning__adapt__reducer__batch05__seed0,gpt-5.6-luna,2026-09-17T10:09:12.976499+00:00,6841,0,439,317,completed,57925,0.001895,0.001895,0.001895
8bc0f1c07216414096fb2bcfbeb73fda,learning__adapt__reducer__batch05__seed0,gpt-5.6-luna,2026-09-17T10:09:21.072286+00:00,9184,6838,117,15,completed,69477,0.00074636,0.00074636,0.0019772
312f43d7368341b3a04ad91e29c1639a,learning__adapt__reducer__batch05__seed0,gpt-5.6-luna,2026-09-17T10:09:23.552049+00:00,9536,9181,661,313,completed,72180,0.00104782,0.00104782,0.0027004
5af6a9608cfe44b3a95b4d420a14cfe4,learning__adapt__reducer__batch05__seed0,gpt-5.6-luna,2026-09-17T10:09:34.108290+00:00,14257,0,239,154,completed,83077,0.0031382,0.0031382,0.0031382
ed6c292033d2460f8a3471ce6e9cb7a7,learning__adapt__reducer__batch05__seed0,gpt-5.6-luna,2026-09-17T10:09:38.749725+00:00,14394,0,150,57,completed,84435,0.0030588,0.0030588,0.0030588
8111b15ac7ba4035933833ba7c491d92,learning__adapt__reflector__amc12_2000_p6__seed0,gpt-5.6-luna,2026-09-17T10:09:49.522762+00:00,13711,0,96,42,completed,82220,0.0028574,0.0028574,0.0028574
e4f9404f07d04df990004b158a9c7ddc,learning__adapt__reflector__amc12_2000_p1__seed0,gpt-5.6-luna,2026-09-17T10:09:49.542067+00:00,7026,0,116,62,completed,58810,0.0015443999999999998,0.0015443999999999998,0.0015443999999999998
05a7a89ae245454a95bba7bd787ab924,learning__adapt__reflector__aime_1988_p3__seed0,gpt-5.6-luna,2026-09-17T10:09:49.549518+00:00,15050,0,217,163,completed,85382,0.0032703999999999997,0.0032703999999999997,0.0032703999999999997
ac3b8b67d1c64ce1961985bf0f974563,learning__adapt__reflector__amc12a_2002_p13__seed0,gpt-5.6-luna,2026-09-17T10:09:49.556634+00:00,14569,0,224,202,completed,84176,0.0031826,0.0031826,0.0031826
02f1f2ea5c464aaeb955c80e7147770a,learning__adapt__reflector__amc12_2000_p6__seed0,gpt-5.6-luna,2026-09-17T10:09:51.968107+00:00,14904,13708,352,208,completed,87078,0.00093576,0.00093576,0.0034032
919e884adaef4900ab2a59fe14002945,learning__adapt__reflector__amc12_2000_p1__seed0,gpt-5.6-luna,2026-09-17T10:09:52.226496+00:00,8654,7023,705,472,completed,64622,0.0013126599999999998,0.0013126599999999998,0.0025767999999999998
