id,stage,cell,model,created,reserved,charged,status,usage
8dd461c546a349a5852668a0651910c5,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905508.7144237,0.0550998,0.00046896000000000004,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 78891, ""input_tokens"": 11025, ""input_tokens_details"": {""cache_write_tokens"": 164, ""cached_tokens"": 10858}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 182, ""output_tokens_details"": {""reasoning_tokens"": 155}, ""response_id"": ""resp_0d961b50ef18a257006aa08824ea0487d2ad0c8f3ba0bd0376"", ""status"": ""completed"", ""total_tokens"": 11207}"
d605ee0f60ca41f89877749e477da11b,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905508.762927,0.054714599999999995,0.00095154,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 76965, ""input_tokens"": 10083, ""input_tokens_details"": {""cache_write_tokens"": 1443, ""cached_tokens"": 8637}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 408, ""output_tokens_details"": {""reasoning_tokens"": 77}, ""response_id"": ""resp_06ede65409a856a3006aa08824e7ec87d2a3efb3d378f43677"", ""status"": ""completed"", ""total_tokens"": 10491}"
cdeed56c21184bd4bb09bb72dc529bbf,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905511.97364,0.055642199999999996,0.00036063999999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 81603, ""input_tokens"": 11315, ""input_tokens_details"": {""cache_write_tokens"": 290, ""cached_tokens"": 11022}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 68, ""output_tokens_details"": {""reasoning_tokens"": 39}, ""response_id"": ""resp_0d961b50ef18a257006aa08828282087d2b672f56e250ec735"", ""status"": ""completed"", ""total_tokens"": 11383}"
1d56492690a24a368c3ea7a0eda3a7d5,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905512.4364264,0.055526,0.0008148,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 81022, ""input_tokens"": 10722, ""input_tokens_details"": {""cache_write_tokens"": 639, ""cached_tokens"": 10080}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 404, ""output_tokens_details"": {""reasoning_tokens"": 56}, ""response_id"": ""resp_06ede65409a856a3006aa08828968487d2b0d374db51c1b08e"", ""status"": ""completed"", ""total_tokens"": 11126}"
8756a48948914e948c1eb96a74bd3521,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905514.4361267,0.056048799999999996,0.00038204,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 83636, ""input_tokens"": 11491, ""input_tokens_details"": {""cache_write_tokens"": 176, ""cached_tokens"": 11312}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 100, ""output_tokens_details"": {""reasoning_tokens"": 65}, ""response_id"": ""resp_0d961b50ef18a257006aa0882a9d0c87d29e9a1d160e12ffec"", ""status"": ""completed"", ""total_tokens"": 11591}"
c5742f6f3a5f4dd9bba1970b1165a2f1,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905516.9525638,0.0569834,0.00250316,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 88309, ""input_tokens"": 12685, ""input_tokens_details"": {""cache_write_tokens"": 1194, ""cached_tokens"": 11488}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1695, ""output_tokens_details"": {""reasoning_tokens"": 941}, ""response_id"": ""resp_0d961b50ef18a257006aa0882d1d1087d2bebcb93c8a748104"", ""status"": ""completed"", ""total_tokens"": 14380}"
1952ee232a7d47d488e785414da28d2c,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905518.478913,0.0545706,0.00237534,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 76245, ""input_tokens"": 10983, ""input_tokens_details"": {""cache_write_tokens"": 8373, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 540, ""output_tokens_details"": {""reasoning_tokens"": 516}, ""response_id"": ""resp_045c43ac1c1877b7006aa0882eaf0487d2b9347b5a38189783"", ""status"": ""completed"", ""total_tokens"": 11523}"
02402deae0f9438f9e8016196b2e0bc8,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905518.6355405,0.0552488,0.00300434,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 79636, ""input_tokens"": 14512, ""input_tokens_details"": {""cache_write_tokens"": 11902, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 476, ""output_tokens_details"": {""reasoning_tokens"": 370}, ""response_id"": ""resp_0881cee14adc6c3d006aa0882ec84887d2a027c41105b1a9f7"", ""status"": ""completed"", ""total_tokens"": 14988}"
2cd8f66f37b44e73800482fa58541eb1,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905520.6144397,0.0549626,0.0023591399999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 78205, ""input_tokens"": 12240, ""input_tokens_details"": {""cache_write_tokens"": 9630, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 317, ""output_tokens_details"": {""reasoning_tokens"": 194}, ""response_id"": ""resp_0ae296fd76d508fd006aa08830ca6087d2bff8f73e42b5ec2a"", ""status"": ""completed"", ""total_tokens"": 12557}"
de5b3513d264445085e389c3be98480a,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905524.8036785,0.0563366,0.00060078,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 85075, ""input_tokens"": 15384, ""input_tokens_details"": {""cache_write_tokens"": 872, ""cached_tokens"": 14509}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 113, ""output_tokens_details"": {""reasoning_tokens"": 18}, ""response_id"": ""resp_0881cee14adc6c3d006aa08835394887d2b29594129eabba50"", ""status"": ""completed"", ""total_tokens"": 15497}"
ea2f9d21f2c74610ae9185aa9e8508dd,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905525.5186565,0.0562644,0.0005723400000000001,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 84714, ""input_tokens"": 13533, ""input_tokens_details"": {""cache_write_tokens"": 1293, ""cached_tokens"": 12237}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 57, ""output_tokens_details"": {""reasoning_tokens"": 27}, ""response_id"": ""resp_0ae296fd76d508fd006aa08835b1cc87d2b4cf1b9172694bf6"", ""status"": ""completed"", ""total_tokens"": 13590}"
b97d078103924e9cb4a1c68af290f0f4,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905526.0640595,0.055874599999999996,0.0018192,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 82765, ""input_tokens"": 12132, ""input_tokens_details"": {""cache_write_tokens"": 1149, ""cached_tokens"": 10980}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1141, ""output_tokens_details"": {""reasoning_tokens"": 784}, ""response_id"": ""resp_045c43ac1c1877b7006aa0883633a887d2891d17011d4bc8e1"", ""status"": ""completed"", ""total_tokens"": 13273}"
1ed3bc0ef485474fb0e8924b73e72c48,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905527.6159532,0.056782,0.0016318,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 87302, ""input_tokens"": 13904, ""input_tokens_details"": {""cache_write_tokens"": 371, ""cached_tokens"": 13530}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1072, ""output_tokens_details"": {""reasoning_tokens"": 654}, ""response_id"": ""resp_0ae296fd76d508fd006aa08837d6fc87d2be3928e3d28c8a38"", ""status"": ""completed"", ""total_tokens"": 14976}"
556359851a8f4d8dafa0164c0547b440,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905532.095498,0.056929999999999994,0.00054362,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 88042, ""input_tokens"": 15889, ""input_tokens_details"": {""cache_write_tokens"": 505, ""cached_tokens"": 15381}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 112, ""output_tokens_details"": {""reasoning_tokens"": 73}, ""response_id"": ""resp_0881cee14adc6c3d006aa0883c40b087d28607227429faf2e7"", ""status"": ""completed"", ""total_tokens"": 16001}"
219808f599f642818a8c613bc08ff643,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905534.5021226,0.0573862,0.00050992,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 90323, ""input_tokens"": 16127, ""input_tokens_details"": {""cache_write_tokens"": 238, ""cached_tokens"": 15886}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 120, ""output_tokens_details"": {""reasoning_tokens"": 92}, ""response_id"": ""resp_0881cee14adc6c3d006aa0883ea62087d29d14e5e57765dae3"", ""status"": ""completed"", ""total_tokens"": 16247}"
29282900df8146a394713ae04bc4759c,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905536.4605734,0.0566772,0.00313654,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 86778, ""input_tokens"": 15203, ""input_tokens_details"": {""cache_write_tokens"": 12593, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 471, ""output_tokens_details"": {""reasoning_tokens"": 348}, ""response_id"": ""resp_044c9bfba687a3cd006aa08840afb887d28db293dca6410e4c"", ""status"": ""completed"", ""total_tokens"": 15674}"
f5747ef93cba4b1f82d719ba42fb391f,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905537.2374887,0.057855199999999996,0.0006722799999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 92668, ""input_tokens"": 16373, ""input_tokens_details"": {""cache_write_tokens"": 246, ""cached_tokens"": 16124}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 250, ""output_tokens_details"": {""reasoning_tokens"": 217}, ""response_id"": ""resp_0881cee14adc6c3d006aa08841622487d2b15cf4c5fe56bbef"", ""status"": ""completed"", ""total_tokens"": 16623}"
918ed3ef44764421b39c81bdbf41cbd4,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905538.8855252,0.055952999999999996,0.00315254,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 83157, ""input_tokens"": 12703, ""input_tokens_details"": {""cache_write_tokens"": 10093, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 901, ""output_tokens_details"": {""reasoning_tokens"": 546}, ""response_id"": ""resp_0ca49bc26e5fa77b006aa0884314d087d2b92cdb8cb77d8c2c"", ""status"": ""completed"", ""total_tokens"": 13604}"
18982e0875594f4e94c3c78b0b2f3848,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905539.0399644,0.0556248,0.00322894,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 81516, ""input_tokens"": 12317, ""input_tokens_details"": {""cache_write_tokens"": 9707, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1029, ""output_tokens_details"": {""reasoning_tokens"": 596}, ""response_id"": ""resp_0b31092b0c8ac180006aa0884331b887d280c170935f9d5088"", ""status"": ""completed"", ""total_tokens"": 13346}"
a546f136784e4f6b8970994b2d2a3ff3,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905540.677303,0.058506,0.0007032,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 95922, ""input_tokens"": 16809, ""input_tokens_details"": {""cache_write_tokens"": 436, ""cached_tokens"": 16370}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 240, ""output_tokens_details"": {""reasoning_tokens"": 213}, ""response_id"": ""resp_0881cee14adc6c3d006aa08844d5bc87d29ed0ad0643edce64"", ""status"": ""completed"", ""total_tokens"": 17049}"
8b70768813e7492cb89fdff5f0b51577,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905542.7770212,0.057800599999999994,0.000608,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 92395, ""input_tokens"": 16198, ""input_tokens_details"": {""cache_write_tokens"": 995, ""cached_tokens"": 15200}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 87, ""output_tokens_details"": {""reasoning_tokens"": 61}, ""response_id"": ""resp_044c9bfba687a3cd006aa08846f32887d2b5b84219bba4a741"", ""status"": ""completed"", ""total_tokens"": 16285}"
df7cc97d4f994950b9fee239edc38505,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905543.7587495,0.05908719999999999,0.00191432,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 98828, ""input_tokens"": 17095, ""input_tokens_details"": {""cache_write_tokens"": 286, ""cached_tokens"": 16806}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1267, ""output_tokens_details"": {""reasoning_tokens"": 486}, ""response_id"": ""resp_0881cee14adc6c3d006aa08847ea5087d291d16fd7a286b4de"", ""status"": ""completed"", ""total_tokens"": 18362}"
a81e517bc7b3462594178ce8ea7386b4,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905544.966256,0.058265399999999995,0.0004199,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 94719, ""input_tokens"": 16477, ""input_tokens_details"": {""cache_write_tokens"": 279, ""cached_tokens"": 16195}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 33, ""output_tokens_details"": {""reasoning_tokens"": 7}, ""response_id"": ""resp_044c9bfba687a3cd006aa088491d8887d28939019316198e4c"", ""status"": ""completed"", ""total_tokens"": 16510}"
278446780f744dfa98b847d02536443e,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905546.2841346,0.0586644,0.00088088,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 96714, ""input_tokens"": 16705, ""input_tokens_details"": {""cache_write_tokens"": 228, ""cached_tokens"": 16474}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 421, ""output_tokens_details"": {""reasoning_tokens"": 310}, ""response_id"": ""resp_044c9bfba687a3cd006aa0884a838887d294390e8e673d2095"", ""status"": ""completed"", ""total_tokens"": 17126}"
95bff00bd38d4f03be6ddc58f273cdaf,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905548.6989493,0.057948799999999995,0.00077,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 93136, ""input_tokens"": 14344, ""input_tokens_details"": {""cache_write_tokens"": 1641, ""cached_tokens"": 12700}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 156, ""output_tokens_details"": {""reasoning_tokens"": 80}, ""response_id"": ""resp_0ca49bc26e5fa77b006aa0884d003c87d2b97ecf14b1f8e319"", ""status"": ""completed"", ""total_tokens"": 14500}"
6b815cac5ec1470595886590c503e421,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905549.0858736,0.0575942,0.00372974,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 91363, ""input_tokens"": 15517, ""input_tokens_details"": {""cache_write_tokens"": 12907, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 913, ""output_tokens_details"": {""reasoning_tokens"": 390}, ""response_id"": ""resp_04813f5134276db6006aa0884d3e5487d2bcb918c4c9a98179"", ""status"": ""completed"", ""total_tokens"": 16430}"
c10e0fb2148b4a459da225921b3bf8a8,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905551.9913886,0.059432,0.00148362,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 100552, ""input_tokens"": 16311, ""input_tokens_details"": {""cache_write_tokens"": 1967, ""cached_tokens"": 14341}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 669, ""output_tokens_details"": {""reasoning_tokens"": 277}, ""response_id"": ""resp_0ca49bc26e5fa77b006aa08850277087d2b688de29affdca48"", ""status"": ""completed"", ""total_tokens"": 16980}"
9f3714eb37b74e249b208bfc6017af4c,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905555.5422843,0.059721399999999994,0.0016146399999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 101999, ""input_tokens"": 17693, ""input_tokens_details"": {""cache_write_tokens"": 988, ""cached_tokens"": 16702}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 902, ""output_tokens_details"": {""reasoning_tokens"": 790}, ""response_id"": ""resp_044c9bfba687a3cd006aa08853b72087d2aa27266ff4099efc"", ""status"": ""completed"", ""total_tokens"": 18595}"
541dc2e460984e338f721539550e5471,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905558.0872464,0.0592346,0.00066268,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 99565, ""input_tokens"": 16994, ""input_tokens_details"": {""cache_write_tokens"": 1477, ""cached_tokens"": 15514}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 47, ""output_tokens_details"": {""reasoning_tokens"": 16}, ""response_id"": ""resp_04813f5134276db6006aa08856408887d2a1f488e9ae1f0405"", ""status"": ""completed"", ""total_tokens"": 17041}"
9b0ce4a42c7d4d1a89ed2fea8f27d551,training,mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905560.067371,0.0587916,0.00410374,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 97350, ""input_tokens"": 16829, ""input_tokens_details"": {""cache_write_tokens"": 14219, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1006, ""output_tokens_details"": {""reasoning_tokens"": 656}, ""response_id"": ""resp_0dd7d795ed3c4a58006aa08858386c87d2be684b2d9e93a9d7"", ""status"": ""completed"", ""total_tokens"": 17835}"
c7b6ef3b0cb44aa6991a6677a386ace9,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905560.4165463,0.0597188,0.0012702199999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 101986, ""input_tokens"": 17353, ""input_tokens_details"": {""cache_write_tokens"": 359, ""cached_tokens"": 16991}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 715, ""output_tokens_details"": {""reasoning_tokens"": 170}, ""response_id"": ""resp_04813f5134276db6006aa0885892f087d28edf0c3a7f948150"", ""status"": ""completed"", ""total_tokens"": 18068}"
b561ecda4a654fcb83f94a70fceb01d2,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905562.305629,0.0565122,0.00314254,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 85953, ""input_tokens"": 15527, ""input_tokens_details"": {""cache_write_tokens"": 12917, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 422, ""output_tokens_details"": {""reasoning_tokens"": 394}, ""response_id"": ""resp_082040be55bbefee006aa0885a894887d28a4bf89e21d2a396"", ""status"": ""completed"", ""total_tokens"": 15949}"
14995f1be88b4e0ca288ace28d7ff04d,training,amc12b_2002_p11__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905565.7735336,0.06183179999999999,0.0021498,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 112551, ""input_tokens"": 19842, ""input_tokens_details"": {""cache_write_tokens"": 2149, ""cached_tokens"": 17690}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1138, ""output_tokens_details"": {""reasoning_tokens"": 274}, ""response_id"": ""resp_044c9bfba687a3cd006aa0885edf0887d2bda75926696f0935"", ""status"": ""completed"", ""total_tokens"": 20980}"
1078e4914c7a47b2957df70076424e6b,training,mathd_algebra_224__money-on-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905566.6314986,0.058421799999999996,0.0029127399999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 95501, ""input_tokens"": 15836, ""input_tokens_details"": {""cache_write_tokens"": 13226, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 179, ""output_tokens_details"": {""reasoning_tokens"": 68}, ""response_id"": ""resp_069ae6ba8c5f99d9006aa0885ece1887d2abbe3a98092803e7"", ""status"": ""completed"", ""total_tokens"": 16015}"
9d45bf41f1c1481eb5eb6664b1716c6b,training,amc12b_2002_p11__money-off-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788905568.760081,0.057426,0.00064448,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 90522, ""input_tokens"": 16270, ""input_tokens_details"": {""cache_write_tokens"": 743, ""cached_tokens"": 15524}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 154, ""output_tokens_details"": {""reasoning_tokens"": 129}, ""response_id"": ""resp_082040be55bbefee006aa08860ec6487d28c6a79c1fd57bfb9"", ""status"": ""completed"", ""total_tokens"": 16424}"
