path,theorem,partition,strategy,status,category,checks,cost,cost_source,unknown_charge,administrative_censoring,evidence
experiments/output/ace_review_development/configs/aime_1991_p6__repair1-r64__gpt-5.6-luna__seed0,aime_1991_p6,validation,prove_theorem_ace,done,incomplete_proof,46,0.10141510000000002,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/06ef31477bf897ed590e8b4c0d382b780b5607d0679fc4bf500b978aef872cd2.json
experiments/output/ace_revision_20260913/validation/configs/validation__control__proof__amc12_2001_p21__seed0,amc12_2001_p21,validation,prove_theorem_grounded,done,incomplete_proof,17,0.04113708,dated billing receipts,False,False,audit/cells/0707b8568d3748ce8da9a164f8934706b620962b393a9baf53e509dda3bbbdbf.json
experiments/output/ace_learning_20260914/training/configs/training__B__proof__mathd_algebra_224__seed0,mathd_algebra_224,train,prove_theorem_grounded,done,other_or_unobserved,8,0.03378328,dated billing receipts,False,False,audit/cells/071c81debc7ffa9992b95e48ae1388c5b98dcc0956f0475c02b95048181c0682.json
experiments/output/ace_polish_validation/configs/amc12a_2020_p21__candidate-r64__gpt-5.6-luna__seed0,amc12a_2020_p21,validation,prove_theorem_grounded,done,syntax,9,0.035189700000000004,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/072109ffba1ed9ddd40cd39469c51634d4339e2eb9f6036f4dbd672bc3d6e2b0.json
experiments/output/ace_bounded_validation/configs/imo_1964_p2__integrated-r64__gpt-5.6-luna__seed0,imo_1964_p2,validation,prove_theorem_grounded,done,arithmetic_or_search,13,0.03931691999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0730dcae48c48428087c0224b74876d92ce8c3979a793ed2a83fec65fd0777bf.json
experiments/output/ace_economy_session_20260916/validation/configs/validation__agentic_session__mathd_numbertheory_43__seed1,mathd_numbertheory_43,validation,prove_theorem_grounded,done,other_or_unobserved,8,0.02802642,dated billing receipts,False,False,audit/cells/0748427f334788c4b1d37f2fb589ec694bd49663b4e20e0214e3f0ffb5053ac4.json
experiments/output/ace_x_validation_agentic/configs/mathd_numbertheory_37__ace-1ac8a092-k10-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_37,validation,prove_theorem_ace,done,arithmetic_or_search,14,0.033239300000000006,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/075167db1d8765764a5ba5449f25a54706f23da5994bf3666ff30fae5147fcfc.json
experiments/output/ace_economy_refinement_20260916/final11/configs/validation__agentic_compact__mathd_numbertheory_530__seed1,mathd_numbertheory_530,validation,prove_theorem_grounded,done,unproved_prerequisite,7,0.04011664,dated billing receipts,False,False,audit/cells/07a9dfef9eade538549cba41988eed4db1d72d19de6c0af208f111347346bde2.json
experiments/output/ace_contenders_20260910/configs/mathd_algebra_185__training-reflector-medium__gpt-5.6-luna__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,no_verifier_evidence,0,0.02511204,dated billing receipts,False,False,audit/cells/07f316f6331bc8bcfaad2e871b9b2db42052544880fffc7b4fda88687a7a2210.json
experiments/output/ace_online_x-online-warm-s1_agentic/configs/mathd_numbertheory_43__ace-e90ad631-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_43,validation,prove_theorem_ace,done,other_or_unobserved,17,0.025164080000000002,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/080e73ffc1398680df750c665825885cf371164366cf1f1643256f14f5e4d0a5.json
experiments/output/ace_mechanisms_20260910/validation/configs/amc12a_2020_p21__validation-E__gpt-5.6-luna__seed1,amc12a_2020_p21,validation,prove_theorem_grounded,done,no_verifier_evidence,0,0.02474258,dated billing receipts,False,False,audit/cells/08115a683cc3714e410babac5787fb231181f14fef56f2c0b6b566df41b8d62d.json
experiments/output/ace_online_x4-online-s0_agentic/configs/mathd_numbertheory_530__ace-552ad93d-core-medium__gpt-5.6-luna__seed0,mathd_numbertheory_530,validation,prove_theorem_ace,done,other_or_unobserved,13,0.04465752,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/083b07ccf3bf3cd516851a3bebac7b8db34bd353e635dd32b8103021830dc910.json
experiments/output/ace_x_validation_agentic/configs/aime_1984_p7__ace-d56da056-core-medium__gpt-5.6-luna__seed1,aime_1984_p7,validation,prove_theorem_ace,done,other_or_unobserved,18,0.06724644,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0864efd11ea5cebf8083d75bd62bed8b03408d50a95c8f6c85fa54ca0259942b.json
experiments/output/ace_mechanisms_20260910/training/configs/amc12a_2020_p13__training-R__gpt-5.6-luna__seed0,amc12a_2020_p13,train,prove_theorem_grounded,done,unproved_prerequisite,7,0.03801658,dated billing receipts,False,False,audit/cells/086be5fd0f7912846b3eefa4a280bc6c125e6414b7695ab85f307c66f5df79e3.json
experiments/output/ace_mechanisms_20260910/training/configs/amc12b_2002_p11__training-S__gpt-5.6-luna__seed0,amc12b_2002_p11,train,prove_theorem_grounded,done,unknown_reference,2,0.01609052,dated billing receipts,False,False,audit/cells/088e5ca319420b512cdec14ff51c99dc39aa8ebeb9060d914c028f16516ad122.json
experiments/output/ace_mechanisms_20260910/training/configs/mathd_numbertheory_629__training-R__gpt-5.6-luna__seed0,mathd_numbertheory_629,train,prove_theorem_grounded,done,other_or_unobserved,12,0.02311042,dated billing receipts,False,False,audit/cells/08c04ec0f456078f70c20715e3cb9cabf698fffce0014952f8e3a51daefe37a8.json
experiments/output/ace_adaptation_attribution-terra-20260912/configs/step39_generator_imo_1967_p3,imo_1967_p3,train,prove_theorem_ace,done,arithmetic_or_search,23,0.35306560000000003,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/08c62f2befae4ecec312c3e4fda8976d53eb812767b215adda97b4648d04d4d5.json
experiments/output/ace_polish_training/configs/imo_1968_p5_1__candidate-r64__gpt-5.6-luna__seed0,imo_1968_p5_1,train,prove_theorem_grounded,done,arithmetic_or_search,13,0.043028779999999996,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/08e96fb802e4afbacbecf8479a86f9a39125a8284b02acf33abc57368d7db31e.json
experiments/output/coverage_cycle_20260911/validation/E2/configs/mathd_numbertheory_37__validation-E2__gpt-5.6-luna__seed0,mathd_numbertheory_37,validation,prove_theorem_grounded,done,syntax,18,0.03891662,dated billing receipts,False,False,audit/cells/0918c6e68985395697941774927e12f07217e2d420332814d784e67a1084d373.json
experiments/output/ace_economy_20260916/validation/configs/validation__session__amc12a_2019_p21__seed0,amc12a_2019_p21,validation,prove_theorem_grounded,done,unknown_reference,11,0.04099572,dated billing receipts,False,False,audit/cells/09af0f67840f0d6329dae0c01c88d72edcaf9df758291697d8c220badb72eec0.json
experiments/output/ace_sanitized_20260917/pilots/configs/pilots__incumbent__proof__mathd_algebra_185__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,other_or_unobserved,11,0.03621766,dated billing receipts,False,False,audit/cells/09b8f1c29db701f212b69a8020e674d52251681ed48b677f091d6a97ce0d900d.json
experiments/output/ace_models_20260910/proof/configs/mathd_algebra_185__prover-medium-68338b80d7121921__gpt-5.6-luna__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,other_or_unobserved,10,0.03572694,dated billing receipts,False,False,audit/cells/09cb563d8589509ba7c72be9fed435ab62b004829d106e3bbb8705410a6ddcd2.json
experiments/output/ace_adaptation_x-offline-e3/configs/step79_curator_amc12a_2002_p13,amc12a_2002_p13,train,,failed,platform_failure,0,0.0,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/09d9032cfbc53757956fd6bb1c5e57098a8ec3e898b8f260e1cb8b510c399826.json
experiments/output/ace_attribution_20260912/validation/luna-none/configs/amc12a_2020_p21__luna-none-medium__gpt-5.6-luna__seed0,amc12a_2020_p21,validation,prove_theorem_grounded,done,syntax,11,0.041066139999999994,dated billing receipts,False,False,audit/cells/09f536fba2b0d3961a8c3efb51194eca3fa724a863f3e78ee531f3599cc795f9.json
experiments/output/ace_online_x3-online-s0_agentic/configs/imo_1984_p6__ace-89d1b77f-core-medium__gpt-5.6-luna__seed0,imo_1984_p6,validation,prove_theorem_ace,done,verifier_resource,26,0.03170244,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/09fa472497dda78e82bf4d4e584fb70e287da06ce6080fd6f9de06ec259e09cc.json
experiments/output/ace_review_development/configs/mathd_numbertheory_43__repair0-r64__gpt-5.6-luna__seed0,mathd_numbertheory_43,validation,prove_theorem_ace,done,other_or_unobserved,46,0.05696348,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0a05de319685998d76ec0c4d1071b7e4ebd0f2b378c71c50eca9b4c85868f143.json
experiments/output/ace_adaptation_x-mono/configs/step26_curator_aime_1988_p8,aime_1988_p8,train,rewrite_playbook,done,no_verifier_evidence,0,0.013265639999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0a113d971ff95116153d8d02890240412dc7c326ac5a7ab60e9386204fa64516.json
experiments/output/ace_roles_20260913/validation/configs/validation__candidate__proof__imo_1969_p2__seed0,imo_1969_p2,validation,,missing,other_or_unobserved,5,0.02464934,dated billing receipts,False,False,audit/cells/0a554743b05026cbb723ae20f7eb6416508edf5534999023a1cd86732dc8592d.json
experiments/output/ace_economy_session_20260916/validation/configs/validation__agentic_session__mathd_numbertheory_37__seed1,mathd_numbertheory_37,validation,prove_theorem_grounded,done,arithmetic_or_search,11,0.01704982,dated billing receipts,False,False,audit/cells/0a614d3764829edba37135943de54565b2a9bd724261ce45f0fa466073eeeb08.json
experiments/output/ace_x_validation_ace_x3_offline_agentic/configs/imo_1984_p6__ace-1ac8a092-core-medium__gpt-5.6-luna__seed1,imo_1984_p6,validation,prove_theorem_ace,done,incomplete_proof,27,0.03165174,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0a6881fb4db455befdf70a1c4448f66f584e9572dcd845a6d3e3a970cd0143b1.json
experiments/output/ace_online_x3-online-s0_agentic/configs/amc12_2001_p21__ace-c6a5db26-core-medium__gpt-5.6-luna__seed0,amc12_2001_p21,validation,prove_theorem_ace,done,incomplete_proof,21,0.05749983999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0a86ec1be9b55b8438235c023424fa39736678e84df50fea5276d010e2b4de69.json
experiments/output/ace_capacity_20260912/headroom1/configs/amc12a_2020_p13__E-level1__gpt-5.6-luna__seed0,amc12a_2020_p13,train,prove_theorem_grounded,done,unproved_prerequisite,15,0.126625,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0a914e29e9ca4b87d665219b31dea1cee667ca4a84bb84d3254d3485cac57425.json
experiments/output/acet_x_validation_ace_x5_offline_k3_agentic/configs/mathd_algebra_282__acet-fc7b45d4-b1806cce-k3-core-medium__gpt-5.6-luna__seed0,mathd_algebra_282,validation,prove_theorem_ace_triggered,done,incomplete_proof,22,0.02216574,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0abe16c319ce0effe95de9df599d8ea7b6452f46cd0a062c7f58a543579be899.json
experiments/output/ace_economy_refinement_20260916/final09/configs/validation__ace__aime_1991_p9__seed0,aime_1991_p9,validation,prove_theorem_grounded,done,incomplete_proof,10,0.0413837,dated billing receipts,False,False,audit/cells/0af3c20dfb747a62e71dda23088c0ac9804304f7b84f797153e63b5ed139308e.json
experiments/output/ace_contenders_20260910/configs/amc12a_2020_p21__validation-reflector-xhigh__gpt-5.6-luna__seed0,amc12a_2020_p21,validation,prove_theorem_grounded,done,no_verifier_evidence,0,0.023629940000000002,dated billing receipts,False,False,audit/cells/0b2ea474c4966788f8868eab491e113cb6456ac4488ea4a7ed6b07151c310fcf.json
experiments/output/ace_adaptation_x3-strong/configs/step14_generator_algebra_amgm_sum1toneqn_prod1tonleq1,algebra_amgm_sum1toneqn_prod1tonleq1,train,prove_theorem_ace,done,incomplete_proof,17,0.02349032,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0b32344caa044b52414181cc194a2acde38e35d55f63cb6b374a7151e53fe1dd.json
experiments/output/ace_adaptation_x-offline-e3/configs/step115_curator_amc12b_2003_p17,amc12b_2003_p17,train,,failed,platform_failure,0,0.0,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0b72395f764bf61785c1d0d85557e3f12a7985860affe05e7e2e95af427394df.json
experiments/output/coverage_cycle_20260911/validation/D2/configs/algebra_others_exirrpowirrrat__validation-D2__gpt-5.6-luna__seed0,algebra_others_exirrpowirrrat,validation,prove_theorem_grounded,done,other_or_unobserved,7,0.03746016,dated billing receipts,False,False,audit/cells/0b7e2b6678f2d8bf75302fe519d4a4db374294e984483a3153d760a67fff6e00.json
experiments/output/coverage_cycle_20260911/validation/H/configs/mathd_numbertheory_37__validation-H__gpt-5.6-luna__seed0,mathd_numbertheory_37,validation,prove_theorem_grounded,done,syntax,14,0.014355159999999999,dated billing receipts,False,False,audit/cells/0b820f51c5c1ca40c3a614ddf54aa12a891cf9b1a5da4e183ea6520f9190c04e.json
experiments/output/ace_economy_session_20260916/validation/configs/validation__agentic_session__mathd_numbertheory_405__seed0,mathd_numbertheory_405,validation,prove_theorem_grounded,done,other_or_unobserved,11,0.04472226,dated billing receipts,False,False,audit/cells/0b94f48c66740aa962dbe2a9a77fa67d86bf39874b36bfe0d930037f38288b16.json
experiments/output/ace_adaptation_x-mono/configs/step34_generator_mathd_algebra_224,mathd_algebra_224,train,prove_theorem_ace,done,other_or_unobserved,15,0.0574695,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0ba35b18742c1fedb92962a6f54fffedb4cea9c3535da83b65ccc7ff6a3e5bb2.json
experiments/output/ace_control_cycle_training/configs/amc12b_2004_p3__trained-r64__gpt-5.6-luna__seed0,amc12b_2004_p3,train,prove_theorem_grounded,done,other_or_unobserved,19,0.06867803999999998,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0be84d6abda05d4ace83f02d383c479c350c95fee9b35bf2979f55d3967e4ee5.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__agentic__proof__mathd_numbertheory_405__seed0,mathd_numbertheory_405,validation,prove_theorem_grounded,done,syntax,8,0.03629434,dated billing receipts,False,False,audit/cells/0be95c58f8364185576d77380aae22571881e76ae08cef48c31e67007ff5b651.json
experiments/output/ace_online_x-online-s1_agentic/configs/amc12_2001_p21__ace-31b4473b-core-medium__gpt-5.6-luna__seed1,amc12_2001_p21,validation,prove_theorem_ace,done,other_or_unobserved,17,0.06970061999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0becca6c0e099a8f4b3c4a04073f6f8267b15f8d40a0d176b0aad0b426fde3aa.json
experiments/output/ace_economy_20260916/validation/configs/validation__budget__amc12_2001_p21__seed0,amc12_2001_p21,validation,prove_theorem_grounded,done,incomplete_proof,7,0.01050208,dated billing receipts,False,False,audit/cells/0bfb0c676d86e3eadbf14966654722258c230f3debb706da275c27ed66ac1471.json
experiments/output/ace_control_cycle_tuning/configs/amc12b_2004_p3__tuning-r64__gpt-5.6-luna__seed0,amc12b_2004_p3,train,prove_theorem_grounded,done,other_or_unobserved,11,0.03671572000000001,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0c2716df5d72230addb85dffc95b04efdf183c1d117bb38e4cfb744c745661d3.json
experiments/output/x_validation_agentic/configs/mathd_numbertheory_37__core-medium__gpt-5.6-luna__seed0,mathd_numbertheory_37,validation,prove_theorem_agentic,done,other_or_unobserved,13,0.026964860000000004,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0c29c5c00bba61563c02498d94917bf42d2be1e9142ca75e4c25687e7b1f02d3.json
experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/imo_1969_p2__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1,imo_1969_p2,validation,prove_theorem_ace,done,incomplete_proof,23,0.020891040000000003,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0c3e83c4065c14d1e1675cd20a0fef8a73df39e40db6edfaac819aa52a6e1d60.json
experiments/output/ace_economy_refinement_20260916/final03/configs/validation__ace_reset__imo_1984_p6__seed0,imo_1984_p6,validation,prove_theorem_grounded,done,unknown_reference,12,0.044285939999999996,dated billing receipts,False,False,audit/cells/0c40c8c2c9dacc0580a5b20c61cbc29f8b82ecb2b2fad8fe9b78b811f8fd4cdb.json
experiments/output/ace_x_validation_ace_x3_offline_rv2_agentic/configs/mathd_numbertheory_405__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_405,validation,prove_theorem_ace,done,unknown_reference,31,0.08213488,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0c539618ecdb6ac2fb88e5a277eccafada8662ed62157d2e25b2dc3231e9d42b.json
experiments/output/ace_capacity_20260912/headroom1/configs/algebra_amgm_sum1toneqn_prod1tonleq1__E-level1__gpt-5.6-luna__seed0,algebra_amgm_sum1toneqn_prod1tonleq1,train,prove_theorem_grounded,done,unproved_prerequisite,36,0.08822794000000002,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/0c69c4e2664004855cc2b441bb45fea0408e481d51688831814da66c3d7d97f5.json
