cell,request,receipt,output_limit,structured,shadow_32768_denied,proof_checked,truncated
amc12b_2002_p11__training-A__gpt-5.6-luna__seed0,25,66edecb9a5ab4838bc3ee3ce9785388e,4096,False,True,True,False
amc12b_2002_p11__training-A__gpt-5.6-luna__seed0,26,5ebbd0e1be604d02b5d8dd8f04e42f98,4096,False,True,True,False
amc12b_2002_p11__training-A__gpt-5.6-luna__seed0,27,bd1323ee778449f18410d2f13f193040,4096,False,True,True,False
amc12b_2002_p11__training-A__gpt-5.6-luna__seed0,28,e0e665cbfe2446efafbb676f2b55b736,4096,False,True,True,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,1,ac7dd96eeb4a4f9cace946d1d60e7a56,4096,False,False,False,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,2,6e17f37668b14c30b316d739a4bdfa16,4096,False,False,True,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,3,f47561133ad9400eba20c43a96cb011a,4096,False,False,True,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,4,e0ddb478a141480d847fb10a7df1417e,4096,False,False,False,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,5,2632cdc5abea4c17ad3c75d758e3d892,4096,False,False,True,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,6,2820ed10d33944de99bf0fa1ce9ad255,4096,False,False,True,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,7,5766218a34ed4deeb37c3d8934c2ab63,4096,False,False,False,False
amc12b_2003_p17__training-A__gpt-5.6-luna__seed0,8,b9d096dd65ef404d806814566f4a222c,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,1,ed3fe725c96b4832a22a06636e815269,4096,False,False,False,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,2,4f959e5a87c94c4fa43c2424cb2334f6,4096,False,False,False,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,3,c658c87892ad40669b27f361e2e6f72e,4096,False,False,False,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,4,8381dffbfb2e484b9c22788b9972af61,4096,False,False,False,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,5,15c9803c3dc94407ba28d84973ee0d30,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,6,8ed0ec5c2dd64f509b6ddfa303763b2e,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,7,36cc79919f854818abb855d40ae77c0d,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,8,58ce32732002407bac61ee25e1d2553f,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,9,6ac359cfe4b849859b5d26616ea804d8,4096,False,False,False,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,10,851f2046cd12443d80155e1e94447a22,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,11,fe8bc206f9b248439379143398ab7467,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,12,ad104ead4d154fa3a2d8fc02ec4e4880,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,13,78081f8fa25b421993dabaff746e6003,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,14,e76310d011364432badd0d7fd91bbf58,4096,False,False,False,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,15,15e83417f8d14bdf8d3207a821252a00,4096,False,False,False,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,16,630aee3b756541c9b6208eec1da1ccd4,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,17,d2dc997310e44d2791f50fae0d925d8d,4096,False,False,True,False
amc12b_2004_p3__training-A__gpt-5.6-luna__seed0,18,f93a9a5990aa4694b8ff005314ccaab9,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,1,e9f7c6f4965a46f894c2f2724f16ab2c,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,2,9c9523cfb57f45aaaa7cd20facf02799,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,3,6d69facc4dc945868725db94a66459cb,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,4,319dc8453b7c4b3c89e52140fe88a93e,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,5,4920e23ec3a74e9fb8b4f13336016108,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,6,31116ac939c34e33840e2c3873df65ec,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,7,f061b0f55d484dc184fa76284509a88b,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,8,e21f16339c084ef2bd5c5870096c6f95,4096,False,False,True,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,9,f336d1af01b941d0804112c39ace1923,4096,False,False,True,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,10,2067d7daa76b4db083d9fcf95a32dff0,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,11,e7ea7dca0bb947c084330b165ba8cf00,4096,False,False,True,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,12,635d63b295d443388dfab7fd85f3fe88,4096,False,False,True,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,13,2c757f83b47948cba46295c62e76ba0d,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,14,4b071cd4a5a64fc5941127d5f9f99a6e,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,15,0176d4932c9444baae762e0f39441117,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,16,77b5d0ec5c044fa1af0d141146ec365b,4096,False,False,True,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,17,f356386dc49f48d09877aee37d639e05,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,18,a78917f144164f5cb1e4f9b22210e429,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,19,4caa8a616c164cb1986dd49c52223306,4096,False,False,False,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,20,b3af7d7cb44e41319aeeb1fd953d442f,4096,False,False,True,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,21,782e675ad2c44a54811f1cc16320a2ee,4096,False,False,True,False
imo_1963_p5__training-A__gpt-5.6-luna__seed0,22,03a3f687caff450b83a8597d75f19c85,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,1,3f73627563b0425c967e35dde183246c,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,2,05eb682338b3468fafe8b33dbe9494b8,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,3,9af156d0d4f9428d981e5f004e211cad,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,4,68c04cf1f7bd4137a7464dab4bc90a5f,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,5,20f53f63c3004b009f96dfa08ab52b18,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,6,4a92a821d09e49238023fb2b199bce08,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,7,3de62f082e874306b8a33b096050b001,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,8,752eaf2233ab4b469056c4447474a0f5,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,9,1168c51a73344a1e8e96060d325da511,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,10,55750f9642d640b986acc025f2dace4f,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,11,dad337ee411c4325af1c5ad4eef4464d,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,12,99bc5f12f2de4cfeb714fa462b1edd66,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,13,f2fffa257210483e8d27208a102f1b1c,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,14,8e733d2ba2aa4cf5b47a6925ac3ecf52,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,15,f0974f8227a847929212125a6c0ab3cb,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,16,0a05ebde717f48a4a2bce8c1248323df,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,17,973a458b15e24e5bb11bce7827123ff6,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,18,9918cc0a230b4f0ba5fbf9b50dab398b,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,19,84d6329340d045cc83406adb0af0867b,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,20,ae925c87309f4199ba388cf216cbfe88,4096,False,False,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,21,bd14b8296d2c443398c540da22b99c95,4096,False,False,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,22,33edfcbc294f44248b3b18b9debea6ab,4096,False,True,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,23,3fb0aec5c90448c1b5983f3ef0eedb1b,4096,False,True,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,24,37731aef7e0140eabc91a9854275e0ae,4096,False,True,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,25,19fb25f9d1b44db1a036aeb8147a76dc,4096,False,True,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,26,189a02d349ad415fb44499f42851d706,4096,False,True,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,27,85c3361a397b4a17bba4827d03d48aab,4096,False,True,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,28,4ad1b06853fc42e8bf9b9eb026749940,4096,False,True,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,29,3dbf4928b22b4314b9a753fa1c57af0b,4096,False,True,False,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,30,5323594fee44460383caf309d086265d,4096,False,True,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,31,210d9f49d830468a8edd17c328fedc98,4096,False,True,True,False
imo_1967_p3__training-A__gpt-5.6-luna__seed0,32,23db2d1085a14153b0469c3a43314c13,4096,False,True,False,False
imo_1968_p5_1__training-A__gpt-5.6-luna__seed0,1,b7c8d59224f245e1ad631da1abe65e61,4096,False,False,False,False
imo_1968_p5_1__training-A__gpt-5.6-luna__seed0,2,8bb16d80b5634525bfadc12655c9d691,4096,False,False,False,False
imo_1968_p5_1__training-A__gpt-5.6-luna__seed0,3,3261f6bc63a047318a9f96c2445a9644,4096,False,False,False,False
imo_1968_p5_1__training-A__gpt-5.6-luna__seed0,4,fb720c05fd91440bb20ac67e9ab66d3c,4096,False,False,False,False
imo_1968_p5_1__training-A__gpt-5.6-luna__seed0,5,0bef0cc3513244df8a1450be32da4824,4096,False,False,True,False
imo_1968_p5_1__training-A__gpt-5.6-luna__seed0,6,11256e09228d45b2a4c6f69632811b0b,4096,False,False,True,False
imo_1968_p5_1__training-A__gpt-5.6-luna__seed0,7,58dc0bb10691415db18a1f9a80a1f733,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,1,98d77bb8d4be42c3aa6e06d8bd56182f,4096,False,False,False,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,2,a73bc48756ca47c9a3803bcafe2ddf43,4096,False,False,False,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,3,e87f5ae0fe4249a9a96a7659937a5a67,4096,False,False,False,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,4,1981953b957f4e0db53e6eeb83c0e980,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,5,d85b7537a49b48e393dd70f78704f8c5,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,6,26d6aba4bf7f48a2ada2bda63c64dcba,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,7,467bd68cadf74f718c3bc9e1c0f006f8,4096,False,False,False,True
imo_1977_p6__training-A__gpt-5.6-luna__seed0,8,00fb6605dcc147829e09d97e7cbe8a54,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,9,9195c363a3124fbdbfe866ebcee4dd82,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,10,395a7ccb8f004b9cbf27d364418e3e32,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,11,9d3c5f147f3245099a0c2257b6b74b9b,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,12,29e022b69f4c44f6ae7e8e0cda5b19e0,4096,False,False,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,13,dfda1cbd40264a3a8806342e4d243de9,4096,False,True,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,14,a2da534d9dab492a90bfe2248acc1955,4096,False,True,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,15,c2615d54b923440fb7406005885acc60,4096,False,True,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,16,abdbda4a1b2b47d3bc7867ecf08a358b,4096,False,True,False,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,17,099c93506de74cc5b513a04ddcdf9c89,4096,False,True,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,18,c939ccc1e6f4450290d0d9089b1ecf7f,4096,False,True,True,False
imo_1977_p6__training-A__gpt-5.6-luna__seed0,19,21370e5d4d9046358e31693891799629,4096,False,True,False,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,1,d1be2601557844f393befb6dd376809e,4096,False,False,False,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,2,0c28e58cdf0e4cbcb558032f70b02d4a,4096,False,False,False,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,3,c3654a867b284ac48d37bafc1c233e95,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,4,769ab725366242cda8be6049c6b5a9b9,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,5,7cea3df50624460ebe3e7bc5b191f54d,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,6,cf81a22fe1414fbd8352ea52bd627b28,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,7,47877656e3614f99a038d9bf2ab79a8b,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,8,5f37420da2b5451d8d9caee59f07a2ad,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,9,89a2a49c5cff47b7aef77c40d26f524c,4096,False,False,False,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,10,d3f5cbc089a945db972fa8053b106b10,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,11,969c3956fd7744288dc73c1bc31954ab,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,12,272f49b4904a4e58a63c11bf60cf8ddb,4096,False,False,True,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,13,0fe7b7adc8d34bf4a527dc0e8ed77328,4096,False,False,False,False
imo_1983_p6__training-A__gpt-5.6-luna__seed0,14,2c49a03c69094317bb50ae8591859b34,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,1,ca7f9996bc7c4ac0b3715638c640eb46,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,2,83a79fd594bd42c096c5cd32a2da4fb9,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,3,250abf8badbf439489fcc74b7e5b61fb,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,4,d63abc29c5c843e690bde11c3fb18aca,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,5,30e8d910c51a415dbd646bb5e6d3ac86,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,6,2161ee44958b46649960b560dd82c1ea,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,7,7760aae1bf5348d6ab4f1aadcb0173b6,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,8,16a00fb9df8c4c2d9b9ee5093ae0c3d9,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,9,f30c612d22e349fa8f0485a9b1100689,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,10,9a6f61efa9364965b5353b37c0be3c6a,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,11,a548327072754b1d9bf09760ad22bfd2,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,12,c94428831c934ab09c65b6b445e68c6b,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,13,ef064244841b4467b995e6d73c162d03,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,14,6596fd3d4d36481188a29b7323736b11,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,15,1cc5762748e442b4b83cb4438171f2dc,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,16,f1ddff4d087f4c4f93664a1ab3ba7e93,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,17,ab5234c61e9b42f887ba084a0ff4155f,4096,False,False,False,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,18,fe8a14211d8f42168991aa82e931f805,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,19,e0eff73e85304629a10815c3a5c95ad5,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,20,a31d7854cb9f4518afd95065c79cea97,4096,False,False,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,21,e588cca0b25746e9886d92ab8b08a4b5,4096,False,True,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,22,4b512be2dc0148708f8e99aa72e96edf,4096,False,True,True,False
induction_pord1p1on2powklt5on2__training-A__gpt-5.6-luna__seed0,23,719bd892f8554d1a909cf4600984ac55,4096,False,True,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,1,dab115156cb5473297250b1c8ff1391c,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,2,cccb2c21c6784dfab354e13eec550f4d,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,3,7ab11f03cf8c4e1d87d9ee48acffd79b,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,4,b2d2b83bf79f4287b280da7e6acd2c22,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,5,c1c6f9142d734d05af4c5283452c6bde,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,6,b87fb1b6660a4261b8831d3244d72f40,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,7,293b8d52eeec42a39d1674728affbfb6,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,8,aa970b816f384ff69af991b913ac9808,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,9,5a831c375f3f465da9d3614a54dfee46,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,10,9546db3dec184810b36bbda87eda0ca1,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,11,965767c526664de4acd9163a4ad10b6f,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,12,b214ec8553d34578b15ee2f639283662,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,13,e9f30f4332164eab905dee6db4525a3b,4096,False,False,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,14,484e71258429483ebf450934c3874014,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,15,0728569709dc43639164dc7d208eca57,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,16,8cbbd511eafd402d86c4a98572ac15c8,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,17,4889e6696ac14251b89d3fc971905721,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,18,f69d544782b941db8785492377c4d24f,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,19,fcd3d8eb9b28474aafdacb33ebc62be2,4096,False,False,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,20,b7c926722d7e4b17a1ec3c050b610c52,4096,False,True,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,21,f09f73e6fa134a65a6985b5d0ebb7733,4096,False,True,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,22,28a95fb5c27a40a597fc716daba33ece,4096,False,True,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,23,cd9108744c904423b1cc8dcdbd762cb6,4096,False,True,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,24,f72d82efc3dd4caea121ad8c6632154c,4096,False,True,False,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,25,7fe99608d53c492985e5495616791345,4096,False,True,True,False
mathd_algebra_185__training-A__gpt-5.6-luna__seed0,26,402b1ef0fe454e95a78e06b73281c562,4096,False,True,False,False
mathd_algebra_206__training-A__gpt-5.6-luna__seed0,1,923efffc97b245cbb94e319ee2e08698,4096,False,False,True,False
mathd_algebra_206__training-A__gpt-5.6-luna__seed0,2,65944fd3f994406e995470112bd5fa8c,4096,False,False,False,False
mathd_algebra_206__training-A__gpt-5.6-luna__seed0,3,54d24a6e69b44c12853efca79d4956e2,4096,False,False,True,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,1,8929c5a0918e4a6c8c72adc4e8f8bb65,4096,False,False,False,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,2,e22fc72df90d49eaae1926b321d4be1b,4096,False,False,False,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,3,49d032f8af1947cebdb5515f86e63315,4096,False,False,False,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,4,65e5a1b59321499aba956adc7f128665,4096,False,False,False,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,5,7aa42a8958b14cd598c2656c07048c7b,4096,False,False,False,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,6,a2196a07f7bc419bb36cdbb9631953f7,4096,False,False,False,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,7,c0ad4f9906b648c59596c34db8243b01,4096,False,False,True,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,8,44f05f228a3c42e087e79bf4ed097ff5,4096,False,False,True,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,9,61dd8327642d4fd78eb56336359f165f,4096,False,False,False,False
mathd_algebra_224__training-A__gpt-5.6-luna__seed0,10,0661a7961f4146d1873f52fff3584d78,4096,False,False,True,False
